trip_id,route_id,vehicle_id,departure_datetime,arrival_datetime,vehicle_capacity,passengers_onboard,trip_status
TR00303,RT006,VH009,2024-01-07 06:05:00,2024-01-07 07:56:00,40,15,completed
TR00304,RT006,VH003,2024-01-07 09:58:00,2024-01-07 11:50:00,49,27,completed
TR00305,RT006,VH010,2024-01-07 13:56:00,2024-01-07 15:47:00,49,28,completed
TR00306,RT006,VH003,2024-01-07 18:07:00,2024-01-07 19:43:00,49,16,completed
TR00307,RT007,VH015,2024-01-07 05:53:00,2024-01-07 07:00:00,12,5,completed
TR00308,RT007,VH012,2024-01-07 11:25:00,2024-01-07 12:16:00,12,6,completed
TR00309,RT007,VH012,2024-01-07 16:39:00,2024-01-07 17:45:00,12,6,completed
TR00310,RT008,VH008,2024-01-07 06:02:00,2024-01-07 06:56:00,40,23,completed
TR00311,RT008,VH002,2024-01-07 08:34:00,2024-01-07 09:27:00,55,38,completed
TR00312,RT008,VH002,2024-01-07 11:11:00,2024-01-07 12:02:00,55,23,completed
TR00313,RT008,VH016,2024-01-07 13:55:00,2024-01-07 14:50:00,55,20,completed
TR00314,RT008,VH001,2024-01-07 16:45:00,2024-01-07 17:32:00,55,39,completed
TR00315,RT008,VH008,2024-01-07 19:16:00,2024-01-07 20:14:00,40,28,completed
TR00316,RT009,VH002,2024-01-07 06:09:00,2024-01-07 07:45:00,55,32,completed
TR00317,RT009,VH006,2024-01-07 11:21:00,2024-01-07 13:21:00,45,26,completed
TR00318,RT009,VH002,2024-01-07 16:31:00,2024-01-07 18:01:00,55,30,completed
TR00319,RT010,VH014,2024-01-07 06:04:00,2024-01-07 06:35:00,8,5,completed
TR00320,RT010,VH013,2024-01-07 10:07:00,2024-01-07 10:41:00,8,3,completed
TR00321,RT010,VH011,2024-01-07 13:53:00,2024-01-07 14:29:00,12,6,completed
TR00322,RT010,VH018,2024-01-07 17:56:00,2024-01-07 18:32:00,8,3,completed
TR00323,RT001,VH007,2024-01-08 06:00:00,2024-01-08 07:00:00,40,21,completed
TR00324,RT001,VH002,2024-01-08 08:00:00,2024-01-08 09:24:00,55,21,completed
TR00325,RT001,VH007,2024-01-08 10:02:00,2024-01-08 11:18:00,40,17,completed
TR00326,RT001,VH008,2024-01-08 11:58:00,2024-01-08 12:56:00,40,17,completed
TR00327,RT001,VH016,2024-01-08 13:59:00,2024-01-08 14:58:00,55,28,completed
TR00328,RT001,VH002,2024-01-08 16:10:00,2024-01-08 17:08:00,55,37,completed
TR00329,RT001,VH002,2024-01-08 17:50:00,2024-01-08 18:48:00,55,27,completed
TR00330,RT001,VH016,2024-01-08 19:53:00,2024-01-08 21:07:00,55,31,completed
TR00331,RT002,VH010,2024-01-08 05:50:00,2024-01-08 06:59:00,49,32,completed
TR00332,RT002,VH003,2024-01-08 08:41:00,2024-01-08 09:49:00,49,27,completed
TR00333,RT002,VH010,2024-01-08 11:27:00,2024-01-08 12:24:00,49,29,completed
TR00334,RT002,VH017,2024-01-08 14:03:00,2024-01-08 15:13:00,49,18,completed
TR00335,RT002,VH010,2024-01-08 16:49:00,2024-01-08 17:59:00,49,18,completed
TR00336,RT002,VH017,2024-01-08 19:15:00,2024-01-08 20:27:00,49,34,completed
TR00337,RT003,VH004,2024-01-08 06:04:00,2024-01-08 08:17:00,49,16,completed
TR00338,RT003,VH005,2024-01-08 10:08:00,2024-01-08 12:03:00,45,19,completed
TR00339,RT003,VH005,2024-01-08 14:07:00,2024-01-08 15:58:00,45,23,completed
TR00340,RT003,VH004,2024-01-08 17:54:00,2024-01-08 20:04:00,49,19,completed
TR00341,RT004,VH006,2024-01-08 06:01:00,2024-01-08 07:42:00,45,24,completed
TR00342,RT004,VH009,2024-01-08 09:07:00,2024-01-08 10:30:00,40,21,completed
TR00343,RT004,VH009,2024-01-08 12:17:00,2024-01-08 13:43:00,40,24,completed
TR00344,RT004,VH005,2024-01-08 15:26:00,2024-01-08 17:14:00,45,23,completed
TR00345,RT004,VH009,2024-01-08 18:50:00,2024-01-08 20:35:00,40,27,completed
TR00346,RT005,VH018,2024-01-08 06:02:00,2024-01-08 07:16:00,8,4,completed
TR00347,RT005,VH018,2024-01-08 11:24:00,2024-01-08 12:25:00,8,5,completed
TR00348,RT005,VH011,2024-01-08 16:34:00,2024-01-08 17:43:00,12,6,completed
TR00349,RT006,VH003,2024-01-08 06:07:00,2024-01-08 08:00:00,49,28,completed
TR00350,RT006,VH010,2024-01-08 09:56:00,2024-01-08 11:38:00,49,33,completed
TR00351,RT006,VH009,2024-01-08 13:53:00,2024-01-08 15:47:00,40,27,completed
TR00352,RT006,VH003,2024-01-08 17:53:00,2024-01-08 19:35:00,49,26,completed
TR00353,RT007,VH015,2024-01-08 05:55:00,2024-01-08 07:02:00,12,6,completed
TR00354,RT007,VH012,2024-01-08 11:19:00,2024-01-08 12:23:00,12,7,completed
TR00355,RT007,VH014,2024-01-08 16:30:00,2024-01-08 17:34:00,8,3,completed
TR00356,RT008,VH001,2024-01-08 06:03:00,2024-01-08 06:48:00,55,34,completed
TR00357,RT008,VH002,2024-01-08 08:50:00,2024-01-08 09:39:00,55,20,completed
TR00358,RT008,VH001,2024-01-08 11:11:00,2024-01-08 12:00:00,55,21,completed
TR00359,RT008,VH002,2024-01-08 14:04:00,2024-01-08 14:51:00,55,37,completed
TR00360,RT008,VH001,2024-01-08 16:39:00,2024-01-08 17:22:00,55,34,completed
TR00361,RT008,VH008,2024-01-08 19:20:00,2024-01-08 20:02:00,40,16,completed
TR00362,RT009,VH005,2024-01-08 05:59:00,2024-01-08 07:58:00,45,22,completed
TR00363,RT009,VH002,2024-01-08 11:19:00,2024-01-08 12:51:00,55,23,completed
TR00364,RT009,VH002,2024-01-08 16:46:00,2024-01-08 18:33:00,55,22,completed
TR00365,RT010,VH018,2024-01-08 06:08:00,2024-01-08 06:42:00,8,3,completed
TR00366,RT010,VH014,2024-01-08 10:10:00,2024-01-08 10:47:00,8,4,completed
TR00367,RT010,VH014,2024-01-08 13:55:00,2024-01-08 14:34:00,8,5,completed
TR00368,RT010,VH011,2024-01-08 18:03:00,2024-01-08 18:46:00,12,4,completed
TR00369,RT001,VH008,2024-01-09 05:51:00,2024-01-09 06:53:00,40,28,completed
TR00370,RT001,VH008,2024-01-09 07:59:00,2024-01-09 09:02:00,40,13,completed
TR00371,RT001,VH001,2024-01-09 10:08:00,2024-01-09 11:13:00,55,23,completed
TR00372,RT001,VH016,2024-01-09 12:04:00,2024-01-09 13:28:00,55,39,completed
TR00373,RT001,VH007,2024-01-09 14:03:00,2024-01-09 15:22:00,40,20,completed
TR00374,RT001,VH002,2024-01-09 15:52:00,2024-01-09 17:08:00,55,22,completed
TR00375,RT001,VH001,2024-01-09 17:55:00,2024-01-09 19:09:00,55,31,completed
TR00376,RT001,VH007,2024-01-09 20:04:00,2024-01-09 21:02:00,40,16,completed
TR00377,RT002,VH003,2024-01-09 05:58:00,2024-01-09 06:58:00,49,29,completed
TR00378,RT002,VH017,2024-01-09 08:43:00,2024-01-09 09:40:00,49,27,completed
TR00379,RT002,VH010,2024-01-09 11:19:00,2024-01-09 12:35:00,49,30,completed
TR00380,RT002,VH010,2024-01-09 14:09:00,2024-01-09 15:14:00,49,31,completed
TR00381,RT002,VH017,2024-01-09 16:33:00,2024-01-09 17:39:00,49,18,completed
TR00382,RT002,VH017,2024-01-09 19:30:00,2024-01-09 20:37:00,49,21,completed
TR00383,RT003,VH006,2024-01-09 05:56:00,2024-01-09 08:24:00,45,28,completed
TR00384,RT003,VH004,2024-01-09 09:54:00,2024-01-09 12:16:00,49,27,completed
TR00385,RT003,VH004,2024-01-09 14:07:00,2024-01-09 16:04:00,49,31,completed
TR00386,RT003,VH006,2024-01-09 17:55:00,2024-01-09 20:24:00,45,22,completed
TR00387,RT004,VH006,2024-01-09 05:55:00,2024-01-09 07:31:00,45,32,completed
TR00388,RT004,VH005,2024-01-09 09:03:00,2024-01-09 10:53:00,45,26,completed
TR00389,RT004,VH006,2024-01-09 12:24:00,2024-01-09 14:01:00,45,18,completed
TR00390,RT004,VH005,2024-01-09 15:46:00,2024-01-09 17:29:00,45,30,completed
TR00391,RT004,VH009,2024-01-09 18:38:00,2024-01-09 20:04:00,40,23,completed
TR00392,RT005,VH011,2024-01-09 06:03:00,2024-01-09 07:01:00,12,5,completed
TR00393,RT005,VH013,2024-01-09 11:17:00,2024-01-09 12:24:00,8,3,completed
TR00394,RT005,VH013,2024-01-09 16:50:00,2024-01-09 18:13:00,8,3,completed
TR00395,RT006,VH010,2024-01-09 06:10:00,2024-01-09 07:40:00,49,33,completed
TR00396,RT006,VH003,2024-01-09 09:50:00,2024-01-09 11:35:00,49,20,completed
TR00397,RT006,VH009,2024-01-09 13:55:00,2024-01-09 15:37:00,40,27,completed
TR00398,RT006,VH003,2024-01-09 18:02:00,2024-01-09 20:00:00,49,23,completed
TR00399,RT007,VH015,2024-01-09 06:05:00,2024-01-09 07:07:00,12,7,completed
TR00400,RT007,VH014,2024-01-09 11:11:00,2024-01-09 12:02:00,8,5,completed
TR00401,RT007,VH015,2024-01-09 16:37:00,2024-01-09 17:45:00,12,5,completed
TR00402,RT008,VH001,2024-01-09 05:51:00,2024-01-09 06:39:00,55,23,completed
TR00403,RT008,VH008,2024-01-09 08:45:00,2024-01-09 09:34:00,40,20,completed
TR00404,RT008,VH002,2024-01-09 11:11:00,2024-01-09 12:04:00,55,30,completed
TR00405,RT008,VH016,2024-01-09 13:59:00,2024-01-09 14:54:00,55,27,completed
TR00406,RT008,VH001,2024-01-09 16:47:00,2024-01-09 17:43:00,55,27,completed
TR00407,RT008,VH016,2024-01-09 19:18:00,2024-01-09 20:00:00,55,37,completed
TR00408,RT009,VH002,2024-01-09 06:02:00,2024-01-09 07:52:00,55,33,completed
TR00409,RT009,VH006,2024-01-09 11:25:00,2024-01-09 13:29:00,45,24,completed
TR00410,RT009,VH005,2024-01-09 16:50:00,2024-01-09 18:53:00,45,16,completed
TR00411,RT010,VH011,2024-01-09 06:07:00,2024-01-09 06:39:00,12,5,completed
TR00412,RT010,VH011,2024-01-09 10:01:00,2024-01-09 10:35:00,12,4,completed
TR00413,RT010,VH014,2024-01-09 14:03:00,2024-01-09 14:39:00,8,3,completed
TR00414,RT010,VH011,2024-01-09 17:54:00,2024-01-09 18:34:00,12,7,completed
TR00415,RT001,VH016,2024-01-10 06:07:00,2024-01-10 07:22:00,55,38,completed
TR00416,RT001,VH008,2024-01-10 08:03:00,2024-01-10 09:13:00,40,25,completed
TR00417,RT001,VH001,2024-01-10 09:52:00,2024-01-10 11:16:00,55,36,completed
TR00418,RT001,VH002,2024-01-10 12:00:00,2024-01-10 13:10:00,55,22,completed
TR00419,RT001,VH001,2024-01-10 13:59:00,2024-01-10 15:07:00,55,39,completed
TR00420,RT001,VH002,2024-01-10 16:08:00,2024-01-10 17:25:00,55,37,completed
TR00421,RT001,VH001,2024-01-10 17:54:00,2024-01-10 19:02:00,55,32,completed
TR00422,RT001,VH016,2024-01-10 20:10:00,2024-01-10 21:10:00,55,33,completed
TR00423,RT002,VH010,2024-01-10 06:10:00,2024-01-10 07:22:00,49,29,completed
TR00424,RT002,VH004,2024-01-10 08:50:00,2024-01-10 09:52:00,49,18,completed
TR00425,RT002,VH017,2024-01-10 11:24:00,2024-01-10 12:43:00,49,18,completed
TR00426,RT002,VH010,2024-01-10 14:04:00,2024-01-10 15:21:00,49,25,completed
TR00427,RT002,VH003,2024-01-10 16:43:00,2024-01-10 17:49:00,49,34,completed
TR00428,RT002,VH004,2024-01-10 19:14:00,2024-01-10 20:14:00,49,31,completed
TR00429,RT003,VH006,2024-01-10 06:09:00,2024-01-10 08:44:00,45,19,completed
TR00430,RT003,VH004,2024-01-10 09:57:00,2024-01-10 11:48:00,49,18,completed
TR00431,RT003,VH006,2024-01-10 14:05:00,2024-01-10 16:33:00,45,29,completed
TR00432,RT003,VH004,2024-01-10 18:03:00,2024-01-10 20:16:00,49,30,completed
TR00433,RT004,VH006,2024-01-10 05:57:00,2024-01-10 07:47:00,45,22,completed
TR00434,RT004,VH006,2024-01-10 09:19:00,2024-01-10 11:08:00,45,16,completed
TR00435,RT004,VH009,2024-01-10 12:19:00,2024-01-10 14:13:00,40,21,completed
TR00436,RT004,VH005,2024-01-10 15:28:00,2024-01-10 17:21:00,45,30,completed
TR00437,RT004,VH009,2024-01-10 18:45:00,2024-01-10 20:14:00,40,27,completed
TR00438,RT005,VH013,2024-01-10 05:52:00,2024-01-10 06:52:00,8,3,completed
TR00439,RT005,VH011,2024-01-10 11:22:00,2024-01-10 12:31:00,12,6,completed
TR00440,RT005,VH011,2024-01-10 16:47:00,2024-01-10 17:55:00,12,8,completed
TR00441,RT006,VH009,2024-01-10 06:04:00,2024-01-10 07:30:00,40,26,completed
TR00442,RT006,VH010,2024-01-10 10:08:00,2024-01-10 11:44:00,49,23,completed
TR00443,RT006,VH009,2024-01-10 13:53:00,2024-01-10 15:28:00,40,22,completed
TR00444,RT006,VH003,2024-01-10 18:04:00,2024-01-10 19:31:00,49,32,completed
TR00445,RT007,VH012,2024-01-10 06:09:00,2024-01-10 07:04:00,12,4,completed
TR00446,RT007,VH015,2024-01-10 11:11:00,2024-01-10 12:09:00,12,8,completed
TR00447,RT007,VH015,2024-01-10 16:44:00,2024-01-10 17:54:00,12,5,completed
TR00448,RT008,VH002,2024-01-10 06:02:00,2024-01-10 07:01:00,55,24,completed
TR00449,RT008,VH008,2024-01-10 08:35:00,2024-01-10 09:27:00,40,22,completed
TR00450,RT008,VH001,2024-01-10 11:15:00,2024-01-10 12:05:00,55,23,completed
TR00451,RT008,VH002,2024-01-10 14:03:00,2024-01-10 14:57:00,55,30,completed
TR00452,RT008,VH016,2024-01-10 16:30:00,2024-01-10 17:14:00,55,25,completed
TR00453,RT008,VH016,2024-01-10 19:25:00,2024-01-10 20:07:00,55,36,completed
TR00454,RT009,VH005,2024-01-10 05:53:00,2024-01-10 07:29:00,45,19,completed
TR00455,RT009,VH005,2024-01-10 11:18:00,2024-01-10 12:54:00,45,26,completed
TR00456,RT009,VH005,2024-01-10 16:48:00,2024-01-10 18:32:00,45,21,completed
TR00457,RT010,VH011,2024-01-10 05:52:00,2024-01-10 06:26:00,12,5,completed
TR00458,RT010,VH013,2024-01-10 09:58:00,2024-01-10 10:35:00,8,4,completed
TR00459,RT010,VH018,2024-01-10 14:09:00,2024-01-10 14:46:00,8,4,completed
TR00460,RT010,VH018,2024-01-10 18:09:00,2024-01-10 18:52:00,8,2,completed
TR00461,RT001,VH001,2024-01-11 06:10:00,2024-01-11 07:14:00,55,26,completed
TR00462,RT001,VH008,2024-01-11 07:58:00,2024-01-11 09:10:00,40,21,completed
TR00463,RT001,VH007,2024-01-11 09:56:00,2024-01-11 11:19:00,40,23,completed
TR00464,RT001,VH016,2024-01-11 12:09:00,2024-01-11 13:22:00,55,28,completed
TR00465,RT001,VH002,2024-01-11 13:52:00,2024-01-11 15:06:00,55,38,completed
TR00466,RT001,VH008,2024-01-11 16:06:00,2024-01-11 17:25:00,40,26,completed
TR00467,RT001,VH001,2024-01-11 17:58:00,2024-01-11 19:13:00,55,20,completed
TR00468,RT001,VH016,2024-01-11 20:02:00,2024-01-11 21:06:00,55,29,completed
TR00469,RT002,VH010,2024-01-11 06:02:00,2024-01-11 07:15:00,49,17,completed
TR00470,RT002,VH003,2024-01-11 08:40:00,2024-01-11 09:37:00,49,28,completed
TR00471,RT002,VH004,2024-01-11 11:29:00,2024-01-11 12:29:00,49,33,completed
TR00472,RT002,VH010,2024-01-11 14:00:00,2024-01-11 15:16:00,49,20,completed
TR00473,RT002,VH017,2024-01-11 16:37:00,2024-01-11 17:44:00,49,22,completed
TR00474,RT002,VH003,2024-01-11 19:11:00,2024-01-11 20:12:00,49,33,completed
TR00475,RT003,VH006,2024-01-11 05:54:00,2024-01-11 08:02:00,45,22,completed
TR00476,RT003,VH004,2024-01-11 10:00:00,2024-01-11 11:59:00,49,31,completed
TR00477,RT003,VH005,2024-01-11 13:52:00,2024-01-11 16:30:00,45,19,completed
TR00478,RT003,VH004,2024-01-11 18:05:00,2024-01-11 20:08:00,49,21,completed
TR00479,RT004,VH009,2024-01-11 05:57:00,2024-01-11 07:22:00,40,26,completed
TR00480,RT004,VH006,2024-01-11 09:13:00,2024-01-11 10:36:00,45,23,completed
TR00481,RT004,VH005,2024-01-11 12:20:00,2024-01-11 13:41:00,45,22,completed
TR00482,RT004,VH006,2024-01-11 15:44:00,2024-01-11 17:15:00,45,26,completed
TR00483,RT004,VH005,2024-01-11 18:50:00,2024-01-11 20:40:00,45,29,completed
TR00484,RT005,VH013,2024-01-11 06:02:00,2024-01-11 07:25:00,8,3,completed
TR00485,RT005,VH013,2024-01-11 11:23:00,2024-01-11 12:44:00,8,5,completed
TR00486,RT005,VH013,2024-01-11 16:42:00,2024-01-11 17:45:00,8,5,completed
TR00487,RT006,VH009,2024-01-11 06:08:00,2024-01-11 07:44:00,40,21,completed
TR00488,RT006,VH003,2024-01-11 10:05:00,2024-01-11 11:33:00,49,19,completed
TR00489,RT006,VH003,2024-01-11 14:06:00,2024-01-11 15:35:00,49,23,completed
TR00490,RT006,VH010,2024-01-11 18:01:00,2024-01-11 19:42:00,49,32,completed
TR00491,RT007,VH012,2024-01-11 05:53:00,2024-01-11 07:02:00,12,7,completed
TR00492,RT007,VH012,2024-01-11 11:12:00,2024-01-11 12:05:00,12,7,completed
TR00493,RT007,VH015,2024-01-11 16:43:00,2024-01-11 17:33:00,12,4,completed
TR00494,RT008,VH002,2024-01-11 06:09:00,2024-01-11 07:00:00,55,35,completed
TR00495,RT008,VH002,2024-01-11 08:35:00,2024-01-11 09:21:00,55,38,completed
TR00496,RT008,VH016,2024-01-11 11:15:00,2024-01-11 12:04:00,55,38,completed
TR00497,RT008,VH008,2024-01-11 13:58:00,2024-01-11 14:41:00,40,25,completed
TR00498,RT008,VH001,2024-01-11 16:37:00,2024-01-11 17:18:00,55,33,completed
TR00499,RT008,VH001,2024-01-11 19:29:00,2024-01-11 20:14:00,55,19,completed
TR00500,RT009,VH005,2024-01-11 05:57:00,2024-01-11 07:32:00,45,31,completed
TR00501,RT009,VH006,2024-01-11 11:11:00,2024-01-11 13:06:00,45,19,completed
TR00502,RT009,VH002,2024-01-11 16:40:00,2024-01-11 18:43:00,55,20,completed
TR00503,RT010,VH014,2024-01-11 06:07:00,2024-01-11 06:51:00,8,5,completed
TR00504,RT010,VH014,2024-01-11 10:03:00,2024-01-11 10:41:00,8,4,completed
TR00505,RT010,VH014,2024-01-11 13:52:00,2024-01-11 14:34:00,8,2,completed
TR00506,RT010,VH011,2024-01-11 18:06:00,2024-01-11 18:49:00,12,6,completed
TR00507,RT001,VH016,2024-01-12 06:05:00,2024-01-12 07:29:00,55,34,completed
TR00508,RT001,VH002,2024-01-12 07:54:00,2024-01-12 09:12:00,55,22,completed
TR00509,RT001,VH002,2024-01-12 10:07:00,2024-01-12 11:10:00,55,26,completed
TR00510,RT001,VH001,2024-01-12 11:55:00,2024-01-12 13:01:00,55,28,completed
TR00511,RT001,VH002,2024-01-12 14:01:00,2024-01-12 15:22:00,55,31,completed
TR00512,RT001,VH007,2024-01-12 16:08:00,2024-01-12 17:28:00,40,21,completed
TR00513,RT001,VH002,2024-01-12 18:06:00,2024-01-12 19:13:00,55,26,completed
TR00514,RT001,VH001,2024-01-12 20:10:00,2024-01-12 21:31:00,55,37,completed
TR00515,RT002,VH003,2024-01-12 05:53:00,2024-01-12 07:09:00,49,26,completed
TR00516,RT002,VH003,2024-01-12 08:42:00,2024-01-12 09:58:00,49,33,completed
TR00517,RT002,VH003,2024-01-12 11:20:00,2024-01-12 12:19:00,49,32,completed
TR00518,RT002,VH003,2024-01-12 14:01:00,2024-01-12 15:01:00,49,32,completed
TR00519,RT002,VH017,2024-01-12 16:43:00,2024-01-12 17:54:00,49,26,completed
TR00520,RT002,VH003,2024-01-12 19:18:00,2024-01-12 20:15:00,49,19,completed
TR00521,RT003,VH006,2024-01-12 06:07:00,2024-01-12 08:32:00,45,24,completed
TR00522,RT003,VH006,2024-01-12 09:54:00,2024-01-12 12:32:00,45,24,completed
TR00523,RT003,VH006,2024-01-12 14:10:00,2024-01-12 16:24:00,45,31,completed
TR00524,RT003,VH005,2024-01-12 18:08:00,2024-01-12 20:29:00,45,17,completed
TR00525,RT004,VH009,2024-01-12 06:02:00,2024-01-12 07:42:00,40,17,completed
TR00526,RT004,VH009,2024-01-12 09:16:00,2024-01-12 11:07:00,40,28,completed
TR00527,RT004,VH006,2024-01-12 12:25:00,2024-01-12 14:18:00,45,27,completed
TR00528,RT004,VH009,2024-01-12 15:27:00,2024-01-12 16:50:00,40,15,completed
TR00529,RT004,VH006,2024-01-12 18:49:00,2024-01-12 20:30:00,45,19,completed
TR00530,RT005,VH018,2024-01-12 06:07:00,2024-01-12 07:15:00,8,4,completed
TR00531,RT005,VH011,2024-01-12 11:17:00,2024-01-12 12:39:00,12,4,completed
TR00532,RT005,VH013,2024-01-12 16:47:00,2024-01-12 17:54:00,8,5,completed
TR00533,RT006,VH010,2024-01-12 06:08:00,2024-01-12 07:33:00,49,19,completed
TR00534,RT006,VH010,2024-01-12 09:52:00,2024-01-12 11:17:00,49,29,completed
TR00535,RT006,VH010,2024-01-12 14:03:00,2024-01-12 15:29:00,49,31,completed
TR00536,RT006,VH003,2024-01-12 18:06:00,2024-01-12 19:55:00,49,23,completed
TR00537,RT007,VH014,2024-01-12 05:51:00,2024-01-12 06:47:00,8,2,completed
TR00538,RT007,VH012,2024-01-12 11:26:00,2024-01-12 12:16:00,12,8,completed
TR00539,RT007,VH014,2024-01-12 16:34:00,2024-01-12 17:37:00,8,4,completed
TR00540,RT008,VH016,2024-01-12 05:58:00,2024-01-12 06:44:00,55,35,completed
TR00541,RT008,VH016,2024-01-12 08:33:00,2024-01-12 09:27:00,55,21,completed
TR00542,RT008,VH008,2024-01-12 11:27:00,2024-01-12 12:23:00,40,26,completed
TR00543,RT008,VH002,2024-01-12 13:59:00,2024-01-12 14:41:00,55,29,completed
TR00544,RT008,VH002,2024-01-12 16:39:00,2024-01-12 17:37:00,55,37,completed
TR00545,RT008,VH016,2024-01-12 19:17:00,2024-01-12 20:16:00,55,28,completed
TR00546,RT009,VH005,2024-01-12 05:57:00,2024-01-12 07:30:00,45,28,completed
TR00547,RT009,VH005,2024-01-12 11:30:00,2024-01-12 13:07:00,45,31,completed
TR00548,RT009,VH005,2024-01-12 16:34:00,2024-01-12 18:40:00,45,31,completed
TR00549,RT010,VH018,2024-01-12 05:54:00,2024-01-12 06:37:00,8,3,completed
TR00550,RT010,VH014,2024-01-12 09:59:00,2024-01-12 10:42:00,8,5,completed
TR00551,RT010,VH014,2024-01-12 14:05:00,2024-01-12 14:42:00,8,3,completed
TR00552,RT010,VH011,2024-01-12 18:01:00,2024-01-12 18:35:00,12,5,completed
TR00553,RT001,VH008,2024-01-13 05:55:00,2024-01-13 07:13:00,40,14,completed
TR00554,RT001,VH016,2024-01-13 07:52:00,2024-01-13 09:07:00,55,31,completed
TR00555,RT001,VH016,2024-01-13 09:56:00,2024-01-13 11:16:00,55,29,completed
TR00556,RT001,VH007,2024-01-13 11:59:00,2024-01-13 13:15:00,40,14,completed
TR00557,RT001,VH002,2024-01-13 14:07:00,2024-01-13 15:13:00,55,21,completed
TR00558,RT001,VH002,2024-01-13 16:05:00,2024-01-13 17:07:00,55,32,completed
TR00559,RT001,VH016,2024-01-13 17:51:00,2024-01-13 18:58:00,55,23,completed
TR00560,RT001,VH001,2024-01-13 19:59:00,2024-01-13 21:05:00,55,36,completed
TR00561,RT002,VH004,2024-01-13 05:59:00,2024-01-13 07:10:00,49,25,completed
TR00562,RT002,VH004,2024-01-13 08:31:00,2024-01-13 09:27:00,49,23,completed
TR00563,RT002,VH004,2024-01-13 11:20:00,2024-01-13 12:39:00,49,26,completed
TR00564,RT002,VH017,2024-01-13 13:57:00,2024-01-13 14:56:00,49,25,completed
TR00565,RT002,VH003,2024-01-13 16:45:00,2024-01-13 17:41:00,49,33,completed
TR00566,RT002,VH010,2024-01-13 19:17:00,2024-01-13 20:31:00,49,21,completed
TR00567,RT003,VH005,2024-01-13 05:52:00,2024-01-13 07:49:00,45,16,completed
TR00568,RT003,VH005,2024-01-13 10:09:00,2024-01-13 12:49:00,45,23,completed
TR00569,RT003,VH005,2024-01-13 13:55:00,2024-01-13 16:13:00,45,16,completed
TR00570,RT003,VH005,2024-01-13 17:52:00,2024-01-13 20:30:00,45,19,completed
TR00571,RT004,VH005,2024-01-13 05:53:00,2024-01-13 07:28:00,45,31,completed
TR00572,RT004,VH006,2024-01-13 09:12:00,2024-01-13 10:57:00,45,29,completed
TR00573,RT004,VH006,2024-01-13 12:32:00,2024-01-13 14:24:00,45,25,completed
TR00574,RT004,VH006,2024-01-13 15:26:00,2024-01-13 16:48:00,45,18,completed
TR00575,RT004,VH005,2024-01-13 18:48:00,2024-01-13 20:16:00,45,15,completed
TR00576,RT005,VH011,2024-01-13 06:08:00,2024-01-13 07:25:00,12,5,completed
TR00577,RT005,VH011,2024-01-13 11:28:00,2024-01-13 12:29:00,12,6,completed
TR00578,RT005,VH011,2024-01-13 16:30:00,2024-01-13 17:41:00,12,6,completed
TR00579,RT006,VH009,2024-01-13 06:07:00,2024-01-13 07:52:00,40,24,completed
TR00580,RT006,VH010,2024-01-13 09:53:00,2024-01-13 11:26:00,49,34,completed
TR00581,RT006,VH009,2024-01-13 14:09:00,2024-01-13 15:55:00,40,26,completed
TR00582,RT006,VH009,2024-01-13 18:02:00,2024-01-13 19:52:00,40,22,completed
TR00583,RT007,VH015,2024-01-13 06:06:00,2024-01-13 06:57:00,12,4,completed
TR00584,RT007,VH015,2024-01-13 11:23:00,2024-01-13 12:31:00,12,4,completed
TR00585,RT007,VH012,2024-01-13 16:35:00,2024-01-13 17:40:00,12,4,completed
TR00586,RT008,VH008,2024-01-13 05:55:00,2024-01-13 06:55:00,40,15,completed
