booking_id,trip_id,route_id,booking_datetime,passengers,fare_per_passenger,total_fare,payment_method,booking_status,channel
BK000284,TR00041,RT002,2024-12-13 08:00:00,3,13.31,39.93,bancontact,completed,website
BK000285,TR00041,RT002,2024-12-26 08:00:00,1,13.37,13.37,bancontact,completed,mobile_app
BK000286,TR00041,RT002,2024-12-08 08:00:00,2,15.89,31.78,credit_card,completed,website
BK000287,TR00041,RT002,2025-01-03 08:00:00,4,12.8,51.2,paypal,completed,website
BK000288,TR00041,RT002,2024-12-21 08:00:00,2,17.13,34.26,debit_card,completed,website
BK000289,TR00041,RT002,2024-12-18 08:00:00,3,18.17,54.51,credit_card,completed,partner_api
BK000290,TR00041,RT002,2024-12-27 08:00:00,3,15.98,47.94,debit_card,completed,partner_api
BK000291,TR00041,RT002,2025-01-01 08:00:00,1,13.36,13.36,ideal,completed,mobile_app
BK000292,TR00041,RT002,2024-12-31 08:00:00,2,13.89,27.78,credit_card,no_show,mobile_app
BK000293,TR00042,RT003,2024-12-20 06:45:00,3,15.04,45.12,bancontact,completed,partner_api
BK000294,TR00042,RT003,2024-12-21 06:45:00,2,18.46,36.92,paypal,completed,mobile_app
BK000295,TR00042,RT003,2024-12-17 06:45:00,4,17.56,70.24,credit_card,completed,website
BK000296,TR00042,RT003,2024-12-13 06:45:00,4,20.74,82.96,credit_card,completed,mobile_app
BK000297,TR00042,RT003,2024-12-11 06:45:00,4,15.82,63.28,ideal,completed,website
BK000298,TR00043,RT003,2024-12-29 14:00:00,1,15.94,15.94,ideal,no_show,mobile_app
BK000299,TR00043,RT003,2024-12-24 14:00:00,5,19.74,98.7,credit_card,completed,partner_api
BK000300,TR00043,RT003,2024-12-29 14:00:00,2,20.81,41.62,credit_card,completed,website
BK000301,TR00043,RT003,2024-12-22 14:00:00,1,15.62,15.62,credit_card,completed,website
BK000302,TR00043,RT003,2024-12-11 14:00:00,2,16.41,32.82,debit_card,completed,website
BK000303,TR00043,RT003,2024-12-21 14:00:00,1,21.03,21.03,debit_card,completed,partner_api
BK000304,TR00043,RT003,2024-12-07 14:00:00,2,15.43,30.86,credit_card,completed,website
BK000305,TR00043,RT003,2024-12-16 14:00:00,5,16.23,81.15,debit_card,completed,website
BK000306,TR00043,RT003,2025-01-03 14:00:00,2,15.52,31.04,bancontact,completed,website
BK000307,TR00043,RT003,2024-12-28 14:00:00,4,15.32,61.28,paypal,completed,website
BK000308,TR00043,RT003,2024-12-27 14:00:00,1,15.22,15.22,paypal,completed,website
BK000309,TR00043,RT003,2024-12-31 14:00:00,2,21.76,43.52,debit_card,completed,website
BK000310,TR00043,RT003,2024-12-08 14:00:00,3,16.39,49.17,paypal,completed,mobile_app
BK000311,TR00044,RT004,2024-12-18 08:15:00,1,15.34,15.34,ideal,refunded,mobile_app
BK000312,TR00045,RT005,2024-12-20 08:00:00,3,28.54,85.62,credit_card,completed,website
BK000313,TR00045,RT005,2024-12-21 08:00:00,1,31.33,31.33,debit_card,completed,partner_api
BK000314,TR00046,RT006,2024-12-23 06:00:00,1,12.15,12.15,ideal,completed,partner_api
BK000315,TR00046,RT006,2024-12-07 06:00:00,3,11.31,33.93,paypal,completed,partner_api
BK000316,TR00046,RT006,2024-12-23 06:00:00,2,11.37,22.74,ideal,completed,website
BK000317,TR00046,RT006,2025-01-01 06:00:00,2,12.26,24.52,debit_card,completed,mobile_app
BK000318,TR00046,RT006,2024-12-08 06:00:00,5,10.32,51.6,credit_card,completed,mobile_app
BK000319,TR00046,RT006,2024-12-29 06:00:00,2,12.54,25.08,debit_card,completed,partner_api
BK000320,TR00046,RT006,2024-12-21 06:00:00,2,11.29,22.58,credit_card,completed,mobile_app
BK000321,TR00046,RT006,2024-12-27 06:00:00,2,12.97,25.94,bancontact,completed,partner_api
BK000322,TR00046,RT006,2024-12-20 06:00:00,1,9.8,9.8,paypal,completed,mobile_app
BK000323,TR00047,RT006,2024-12-27 14:30:00,2,9.93,19.86,bancontact,completed,partner_api
BK000324,TR00047,RT006,2024-12-21 14:30:00,3,11.65,34.95,bancontact,completed,partner_api
BK000325,TR00047,RT006,2024-12-30 14:30:00,4,11.87,47.48,ideal,completed,mobile_app
BK000326,TR00047,RT006,2024-12-31 14:30:00,5,9.18,45.9,credit_card,completed,website
BK000327,TR00047,RT006,2024-12-12 14:30:00,3,12.39,37.17,debit_card,no_show,partner_api
BK000328,TR00047,RT006,2024-12-24 14:30:00,3,12.69,38.07,paypal,completed,mobile_app
BK000329,TR00047,RT006,2024-12-21 14:30:00,2,10.75,21.5,bancontact,completed,website
BK000330,TR00047,RT006,2024-12-11 14:30:00,2,8.96,17.92,paypal,completed,partner_api
BK000331,TR00047,RT006,2024-12-15 14:30:00,1,11.38,11.38,bancontact,completed,partner_api
BK000332,TR00048,RT007,2024-12-07 08:15:00,1,22.33,22.33,bancontact,completed,website
BK000333,TR00048,RT007,2024-12-18 08:15:00,1,31.34,31.34,ideal,completed,website
BK000334,TR00048,RT007,2024-12-09 08:15:00,1,21.51,21.51,debit_card,completed,mobile_app
BK000335,TR00048,RT007,2024-12-10 08:15:00,1,29.03,29.03,credit_card,completed,website
BK000336,TR00048,RT007,2024-12-08 08:15:00,1,28.15,28.15,bancontact,completed,partner_api
BK000337,TR00049,RT008,2024-12-22 06:00:00,1,13.79,13.79,bancontact,completed,website
BK000338,TR00049,RT008,2024-12-25 06:00:00,1,14.2,14.2,debit_card,completed,partner_api
BK000339,TR00049,RT008,2024-12-20 06:00:00,3,13.23,39.69,paypal,completed,partner_api
BK000340,TR00049,RT008,2024-12-16 06:00:00,1,10.06,10.06,debit_card,cancelled,mobile_app
BK000341,TR00049,RT008,2024-12-10 06:00:00,4,10.82,43.28,debit_card,completed,partner_api
BK000342,TR00049,RT008,2024-12-05 06:00:00,1,10.04,10.04,bancontact,completed,partner_api
BK000343,TR00049,RT008,2024-12-22 06:00:00,4,9.41,37.64,paypal,completed,partner_api
BK000344,TR00049,RT008,2024-12-13 06:00:00,3,9.75,29.25,ideal,completed,partner_api
BK000345,TR00050,RT008,2024-12-16 14:30:00,4,12.91,51.64,bancontact,completed,mobile_app
BK000346,TR00050,RT008,2024-12-21 14:30:00,2,12.68,25.36,bancontact,completed,website
BK000347,TR00050,RT008,2024-12-31 14:30:00,1,10.44,10.44,ideal,completed,website
BK000348,TR00050,RT008,2024-12-16 14:30:00,1,13.24,13.24,ideal,completed,partner_api
BK000349,TR00050,RT008,2024-12-11 14:30:00,1,12.33,12.33,credit_card,completed,website
BK000350,TR00050,RT008,2024-12-26 14:30:00,1,10.7,10.7,ideal,completed,mobile_app
BK000351,TR00050,RT008,2024-12-13 14:30:00,3,10.37,31.11,credit_card,completed,mobile_app
BK000352,TR00050,RT008,2024-12-09 14:30:00,1,12.14,12.14,credit_card,completed,partner_api
BK000353,TR00050,RT008,2024-12-21 14:30:00,1,9.7,9.7,debit_card,completed,website
BK000354,TR00050,RT008,2024-12-17 14:30:00,1,10.59,10.59,ideal,completed,website
BK000355,TR00051,RT009,2024-12-12 08:30:00,5,14.99,74.95,credit_card,completed,website
BK000356,TR00051,RT009,2024-12-06 08:30:00,1,13.37,13.37,credit_card,no_show,website
BK000357,TR00051,RT009,2024-12-21 08:30:00,2,16.52,33.04,credit_card,completed,mobile_app
BK000358,TR00051,RT009,2024-12-11 08:30:00,4,17.55,70.2,bancontact,cancelled,partner_api
BK000359,TR00051,RT009,2024-12-31 08:30:00,1,13.25,13.25,debit_card,no_show,mobile_app
BK000360,TR00051,RT009,2024-12-24 08:30:00,2,15.99,31.98,paypal,completed,website
BK000361,TR00051,RT009,2024-12-28 08:30:00,5,12.75,63.75,credit_card,completed,partner_api
BK000362,TR00051,RT009,2024-12-31 08:30:00,2,17.46,34.92,bancontact,completed,website
BK000363,TR00051,RT009,2025-01-02 08:30:00,1,14.78,14.78,ideal,completed,website
BK000364,TR00052,RT010,2024-12-09 06:00:00,4,27.45,109.8,debit_card,completed,website
BK000365,TR00052,RT010,2024-12-13 06:00:00,1,19.67,19.67,credit_card,completed,website
BK000366,TR00053,RT010,2024-12-07 14:15:00,2,23.29,46.58,bancontact,completed,partner_api
BK000367,TR00053,RT010,2025-01-01 14:15:00,4,19.57,78.28,bancontact,completed,mobile_app
BK000368,TR00054,RT001,2024-12-31 08:30:00,4,11.81,47.24,credit_card,completed,partner_api
BK000369,TR00054,RT001,2024-12-08 08:30:00,1,12.56,12.56,ideal,completed,mobile_app
BK000370,TR00054,RT001,2024-12-16 08:30:00,1,12.51,12.51,bancontact,completed,website
BK000371,TR00054,RT001,2024-12-26 08:30:00,1,13.64,13.64,credit_card,completed,partner_api
BK000372,TR00054,RT001,2024-12-17 08:30:00,5,10.86,54.3,debit_card,cancelled,website
BK000373,TR00054,RT001,2024-12-26 08:30:00,3,10.84,32.52,credit_card,completed,partner_api
BK000374,TR00054,RT001,2024-12-29 08:30:00,1,15.17,15.17,ideal,completed,partner_api
BK000375,TR00054,RT001,2024-12-30 08:30:00,2,15.42,30.84,ideal,completed,partner_api
BK000376,TR00055,RT002,2024-12-30 06:45:00,1,15.06,15.06,debit_card,cancelled,partner_api
BK000377,TR00055,RT002,2025-01-02 06:45:00,2,14.85,29.7,paypal,completed,mobile_app
BK000378,TR00055,RT002,2024-12-06 06:45:00,2,18.2,36.4,bancontact,completed,partner_api
BK000379,TR00055,RT002,2024-12-19 06:45:00,2,16.88,33.76,paypal,completed,mobile_app
BK000380,TR00055,RT002,2024-12-17 06:45:00,2,14.65,29.3,bancontact,cancelled,website
BK000381,TR00055,RT002,2025-01-01 06:45:00,5,12.95,64.75,paypal,completed,mobile_app
BK000382,TR00055,RT002,2024-12-06 06:45:00,2,19.08,38.16,paypal,completed,mobile_app
BK000383,TR00055,RT002,2024-12-31 06:45:00,3,14.74,44.22,debit_card,completed,mobile_app
BK000384,TR00055,RT002,2024-12-31 06:45:00,1,13.32,13.32,debit_card,completed,partner_api
BK000385,TR00056,RT002,2024-12-27 14:30:00,2,15.22,30.44,credit_card,completed,mobile_app
BK000386,TR00056,RT002,2024-12-26 14:30:00,1,13.03,13.03,paypal,completed,website
BK000387,TR00056,RT002,2024-12-09 14:30:00,4,12.78,51.12,ideal,completed,website
BK000388,TR00056,RT002,2024-12-19 14:30:00,1,18.05,18.05,credit_card,completed,website
BK000389,TR00056,RT002,2024-12-09 14:30:00,1,17.05,17.05,bancontact,completed,partner_api
BK000390,TR00056,RT002,2024-12-10 14:30:00,1,14.58,14.58,ideal,completed,website
BK000391,TR00056,RT002,2024-12-22 14:30:00,2,12.79,25.58,bancontact,completed,partner_api
BK000392,TR00056,RT002,2024-12-10 14:30:00,1,15.11,15.11,debit_card,completed,website
BK000393,TR00056,RT002,2024-12-30 14:30:00,1,13.74,13.74,paypal,completed,website
BK000394,TR00056,RT002,2024-12-08 14:30:00,2,15.92,31.84,debit_card,completed,mobile_app
BK000395,TR00056,RT002,2024-12-26 14:30:00,5,16.73,83.65,paypal,completed,website
BK000396,TR00056,RT002,2024-12-27 14:30:00,1,17.81,17.81,credit_card,completed,website
BK000397,TR00056,RT002,2024-12-13 14:30:00,2,18.01,36.02,debit_card,completed,mobile_app
BK000398,TR00056,RT002,2024-12-11 14:30:00,2,18.31,36.62,paypal,completed,mobile_app
BK000399,TR00057,RT003,2024-12-15 08:00:00,5,15.71,78.55,debit_card,completed,website
BK000400,TR00057,RT003,2025-01-01 08:00:00,3,17.79,53.37,paypal,completed,mobile_app
BK000401,TR00057,RT003,2024-12-11 08:00:00,2,14.76,29.52,debit_card,completed,website
BK000402,TR00057,RT003,2024-12-08 08:00:00,1,18.58,18.58,paypal,completed,website
BK000403,TR00057,RT003,2024-12-13 08:00:00,3,21.41,64.23,debit_card,no_show,mobile_app
BK000404,TR00057,RT003,2024-12-11 08:00:00,1,17.0,17.0,bancontact,completed,website
BK000405,TR00057,RT003,2024-12-20 08:00:00,5,16.46,82.3,ideal,completed,mobile_app
BK000406,TR00058,RT004,2024-12-18 08:30:00,3,18.01,54.03,credit_card,completed,partner_api
BK000407,TR00058,RT004,2024-12-16 08:30:00,2,17.49,34.98,ideal,completed,website
BK000408,TR00058,RT004,2024-12-06 08:30:00,3,17.08,51.24,credit_card,completed,partner_api
BK000409,TR00058,RT004,2024-12-17 08:30:00,5,16.84,84.2,debit_card,completed,website
BK000410,TR00058,RT004,2024-12-12 08:30:00,1,18.24,18.24,ideal,completed,mobile_app
BK000411,TR00058,RT004,2024-12-09 08:30:00,5,19.98,99.9,bancontact,completed,partner_api
BK000412,TR00058,RT004,2024-12-18 08:30:00,1,19.34,19.34,paypal,completed,mobile_app
BK000413,TR00058,RT004,2024-12-26 08:30:00,3,17.75,53.25,credit_card,completed,partner_api
BK000414,TR00058,RT004,2024-12-07 08:30:00,2,14.85,29.7,ideal,completed,partner_api
BK000415,TR00059,RT005,2025-01-03 08:00:00,5,32.04,160.2,paypal,completed,website
BK000416,TR00060,RT006,2024-12-22 08:45:00,2,12.1,24.2,credit_card,completed,partner_api
BK000417,TR00060,RT006,2024-12-21 08:45:00,1,9.99,9.99,ideal,completed,mobile_app
BK000418,TR00060,RT006,2025-01-02 08:45:00,2,12.52,25.04,debit_card,completed,mobile_app
BK000419,TR00060,RT006,2024-12-22 08:45:00,2,12.67,25.34,credit_card,completed,mobile_app
BK000420,TR00060,RT006,2024-12-31 08:45:00,2,10.98,21.96,credit_card,completed,partner_api
BK000421,TR00060,RT006,2024-12-23 08:45:00,1,10.66,10.66,debit_card,completed,partner_api
BK000422,TR00060,RT006,2024-12-27 08:45:00,3,10.29,30.87,ideal,completed,website
BK000423,TR00060,RT006,2025-01-04 08:45:00,2,12.44,24.88,debit_card,completed,website
BK000424,TR00060,RT006,2024-12-30 08:45:00,3,12.55,37.65,bancontact,completed,website
BK000425,TR00060,RT006,2024-12-21 08:45:00,3,9.73,29.19,paypal,completed,website
BK000426,TR00060,RT006,2024-12-08 08:45:00,3,10.04,30.12,credit_card,completed,mobile_app
BK000427,TR00061,RT007,2024-12-26 08:15:00,2,24.8,49.6,bancontact,completed,website
BK000428,TR00061,RT007,2024-12-17 08:15:00,2,30.63,61.26,credit_card,completed,website
BK000429,TR00061,RT007,2025-01-03 08:15:00,1,25.4,25.4,debit_card,completed,website
BK000430,TR00061,RT007,2024-12-25 08:15:00,2,28.23,56.46,paypal,completed,mobile_app
BK000431,TR00062,RT008,2025-01-02 06:45:00,1,10.45,10.45,bancontact,completed,website
BK000432,TR00062,RT008,2024-12-27 06:45:00,2,10.47,20.94,debit_card,completed,partner_api
BK000433,TR00062,RT008,2024-12-07 06:45:00,2,10.26,20.52,bancontact,completed,website
BK000434,TR00062,RT008,2024-12-26 06:45:00,2,9.84,19.68,bancontact,no_show,website
BK000435,TR00062,RT008,2025-01-02 06:45:00,4,9.48,37.92,bancontact,completed,website
BK000436,TR00062,RT008,2024-12-28 06:45:00,4,11.13,44.52,ideal,completed,mobile_app
BK000437,TR00062,RT008,2024-12-09 06:45:00,3,11.7,35.1,debit_card,completed,website
BK000438,TR00062,RT008,2024-12-29 06:45:00,4,13.07,52.28,debit_card,completed,partner_api
BK000439,TR00062,RT008,2024-12-18 06:45:00,1,9.57,9.57,paypal,completed,website
BK000440,TR00062,RT008,2025-01-01 06:45:00,1,9.57,9.57,credit_card,completed,website
BK000441,TR00062,RT008,2024-12-29 06:45:00,2,12.53,25.06,debit_card,completed,mobile_app
BK000442,TR00063,RT008,2025-01-03 14:00:00,3,9.77,29.31,credit_card,completed,website
BK000443,TR00063,RT008,2024-12-22 14:00:00,3,12.56,37.68,debit_card,completed,website
BK000444,TR00063,RT008,2024-12-13 14:00:00,4,11.21,44.84,ideal,completed,website
BK000445,TR00063,RT008,2024-12-16 14:00:00,2,11.17,22.34,ideal,completed,partner_api
BK000446,TR00063,RT008,2024-12-31 14:00:00,5,13.37,66.85,paypal,completed,mobile_app
BK000447,TR00063,RT008,2024-12-31 14:00:00,1,14.19,14.19,credit_card,completed,mobile_app
BK000448,TR00064,RT009,2024-12-06 06:15:00,3,14.32,42.96,credit_card,completed,mobile_app
BK000449,TR00064,RT009,2024-12-12 06:15:00,2,13.23,26.46,debit_card,completed,mobile_app
BK000450,TR00064,RT009,2024-12-16 06:15:00,1,15.97,15.97,paypal,completed,website
BK000451,TR00064,RT009,2025-01-01 06:15:00,3,15.72,47.16,ideal,completed,mobile_app
BK000452,TR00064,RT009,2024-12-22 06:15:00,2,14.03,28.06,paypal,completed,website
BK000453,TR00064,RT009,2024-12-11 06:15:00,3,15.41,46.23,debit_card,completed,website
BK000454,TR00064,RT009,2025-01-02 06:15:00,3,12.45,37.35,paypal,completed,mobile_app
BK000455,TR00064,RT009,2025-01-02 06:15:00,1,13.95,13.95,bancontact,completed,website
BK000456,TR00065,RT009,2025-01-01 14:30:00,1,12.68,12.68,ideal,refunded,mobile_app
BK000457,TR00066,RT010,2024-12-21 08:30:00,3,25.43,76.29,ideal,completed,partner_api
BK000458,TR00066,RT010,2024-12-31 08:30:00,1,22.02,22.02,ideal,completed,website
BK000459,TR00067,RT001,2025-01-03 06:30:00,2,13.36,26.72,ideal,completed,partner_api
BK000460,TR00067,RT001,2024-12-20 06:30:00,2,11.74,23.48,debit_card,completed,mobile_app
BK000461,TR00067,RT001,2025-01-01 06:30:00,1,11.74,11.74,debit_card,completed,website
BK000462,TR00067,RT001,2024-12-29 06:30:00,1,15.27,15.27,paypal,completed,website
BK000463,TR00067,RT001,2024-12-07 06:30:00,2,13.1,26.2,debit_card,completed,partner_api
BK000464,TR00067,RT001,2024-12-28 06:30:00,3,11.32,33.96,bancontact,completed,partner_api
BK000465,TR00067,RT001,2024-12-24 06:30:00,3,14.8,44.4,debit_card,completed,mobile_app
BK000466,TR00067,RT001,2024-12-28 06:30:00,3,13.09,39.27,bancontact,completed,website
BK000467,TR00067,RT001,2024-12-26 06:30:00,4,12.88,51.52,paypal,completed,website
BK000468,TR00067,RT001,2025-01-02 06:30:00,4,10.95,43.8,paypal,completed,partner_api
BK000469,TR00068,RT001,2024-12-11 14:30:00,4,14.6,58.4,ideal,completed,mobile_app
BK000470,TR00068,RT001,2024-12-09 14:30:00,1,12.53,12.53,debit_card,completed,mobile_app
BK000471,TR00068,RT001,2024-12-31 14:30:00,1,10.98,10.98,paypal,cancelled,mobile_app
BK000472,TR00068,RT001,2024-12-29 14:30:00,1,14.56,14.56,paypal,completed,partner_api
BK000473,TR00068,RT001,2024-12-24 14:30:00,2,15.22,30.44,ideal,completed,mobile_app
BK000474,TR00068,RT001,2024-12-18 14:30:00,2,12.96,25.92,debit_card,completed,mobile_app
BK000475,TR00068,RT001,2024-12-14 14:30:00,4,13.32,53.28,credit_card,completed,website
BK000476,TR00068,RT001,2024-12-26 14:30:00,2,13.58,27.16,ideal,completed,partner_api
BK000477,TR00069,RT002,2024-12-26 08:15:00,1,16.57,16.57,paypal,completed,website
BK000478,TR00069,RT002,2024-12-09 08:15:00,1,17.28,17.28,debit_card,completed,mobile_app
BK000479,TR00069,RT002,2024-12-31 08:15:00,4,17.54,70.16,debit_card,completed,partner_api
BK000480,TR00069,RT002,2024-12-22 08:15:00,2,12.89,25.78,debit_card,completed,mobile_app
BK000481,TR00069,RT002,2025-01-01 08:15:00,3,14.56,43.68,bancontact,completed,website
BK000482,TR00069,RT002,2024-12-15 08:15:00,2,18.6,37.2,credit_card,completed,website
BK000483,TR00069,RT002,2024-12-08 08:15:00,1,14.06,14.06,bancontact,completed,partner_api
BK000484,TR00069,RT002,2024-12-13 08:15:00,5,17.46,87.3,paypal,completed,mobile_app
BK000485,TR00069,RT002,2024-12-22 08:15:00,5,17.62,88.1,debit_card,completed,mobile_app
BK000486,TR00069,RT002,2024-12-14 08:15:00,1,16.25,16.25,ideal,completed,website
BK000487,TR00070,RT003,2024-12-20 08:15:00,1,19.42,19.42,paypal,completed,mobile_app
BK000488,TR00070,RT003,2025-01-01 08:15:00,2,20.88,41.76,debit_card,completed,mobile_app
BK000489,TR00070,RT003,2024-12-14 08:15:00,3,21.19,63.57,bancontact,completed,partner_api
BK000490,TR00070,RT003,2024-12-14 08:15:00,3,16.87,50.61,ideal,no_show,mobile_app
BK000491,TR00070,RT003,2024-12-24 08:15:00,3,17.86,53.58,debit_card,completed,partner_api
BK000492,TR00070,RT003,2024-12-11 08:15:00,1,21.05,21.05,debit_card,completed,website
BK000493,TR00070,RT003,2024-12-08 08:15:00,1,22.01,22.01,debit_card,completed,website
BK000494,TR00070,RT003,2024-12-08 08:15:00,4,20.88,83.52,bancontact,completed,mobile_app
BK000495,TR00070,RT003,2024-12-24 08:15:00,2,16.5,33.0,bancontact,completed,website
BK000496,TR00070,RT003,2024-12-23 08:15:00,1,20.21,20.21,bancontact,completed,mobile_app
BK000497,TR00070,RT003,2024-12-31 08:15:00,1,20.49,20.49,bancontact,no_show,partner_api
BK000498,TR00070,RT003,2024-12-16 08:15:00,2,19.99,39.98,debit_card,completed,mobile_app
BK000499,TR00070,RT003,2024-12-15 08:15:00,1,17.02,17.02,paypal,completed,mobile_app
BK000500,TR00071,RT004,2025-01-05 06:00:00,4,17.8,71.2,paypal,completed,mobile_app
BK000501,TR00071,RT004,2025-01-04 06:00:00,1,18.63,18.63,debit_card,completed,website
BK000502,TR00071,RT004,2024-12-09 06:00:00,1,16.16,16.16,bancontact,completed,website
BK000503,TR00071,RT004,2024-12-08 06:00:00,2,19.42,38.84,credit_card,completed,website
BK000504,TR00071,RT004,2025-01-02 06:00:00,4,15.6,62.4,bancontact,completed,partner_api
BK000505,TR00071,RT004,2025-01-04 06:00:00,3,18.58,55.74,credit_card,completed,website
BK000506,TR00071,RT004,2024-12-18 06:00:00,5,18.76,93.8,credit_card,completed,mobile_app
BK000507,TR00071,RT004,2024-12-27 06:00:00,1,14.0,14.0,debit_card,completed,website
BK000508,TR00071,RT004,2024-12-20 06:00:00,2,16.27,32.54,debit_card,completed,mobile_app
BK000509,TR00071,RT004,2025-01-02 06:00:00,1,18.05,18.05,debit_card,completed,mobile_app
BK000510,TR00072,RT004,2024-12-20 14:45:00,2,15.8,31.6,credit_card,completed,partner_api
BK000511,TR00072,RT004,2024-12-24 14:45:00,3,14.25,42.75,paypal,completed,mobile_app
BK000512,TR00072,RT004,2024-12-10 14:45:00,1,14.3,14.3,bancontact,completed,mobile_app
BK000513,TR00072,RT004,2024-12-17 14:45:00,1,20.4,20.4,ideal,completed,partner_api
BK000514,TR00072,RT004,2024-12-20 14:45:00,1,19.94,19.94,debit_card,completed,mobile_app
BK000515,TR00072,RT004,2025-01-02 14:45:00,3,16.63,49.89,ideal,completed,mobile_app
