scheduled_trip_id,trip_id,route_id,vehicle_id,scheduled_departure_at,scheduled_arrival_at,service_type,schedule_version
ST00255,TR00255,RT002,VH003,2025-01-21 08:45:00,2025-01-21 09:56:00,express,2024-Q4
ST00256,TR00256,RT003,VH006,2025-01-21 06:00:00,2025-01-21 08:23:00,regular,2025-Q2
ST00257,TR00257,RT004,VH003,2025-01-21 09:15:00,2025-01-21 10:56:00,regular,2024-Q4
ST00258,TR00258,RT005,VH014,2025-01-21 06:00:00,2025-01-21 07:15:00,regular,2024-Q4
ST00259,TR00259,RT005,VH015,2025-01-21 16:45:00,2025-01-21 18:00:00,regular,2025-Q1
ST00260,TR00260,RT006,VH002,2025-01-21 10:00:00,2025-01-21 11:45:00,express,2025-Q2
ST00261,TR00261,RT007,VH014,2025-01-21 08:15:00,2025-01-21 09:17:00,regular,2025-Q1
ST00262,TR00262,RT008,VH002,2025-01-21 08:45:00,2025-01-21 09:38:00,express,2025-Q2
ST00263,TR00263,RT009,VH009,2025-01-21 06:00:00,2025-01-21 07:53:00,peak_hour,2025-Q1
ST00264,TR00264,RT009,VH001,2025-01-21 16:45:00,2025-01-21 18:38:00,peak_hour,2025-Q2
ST00265,TR00265,RT010,VH015,2025-01-21 06:00:00,2025-01-21 06:39:00,regular,2024-Q4
ST00266,TR00266,RT010,VH011,2025-01-21 14:00:00,2025-01-21 14:39:00,express,2025-Q1
ST00267,TR00267,RT001,VH002,2025-01-22 08:00:00,2025-01-22 09:14:00,regular,2024-Q4
ST00268,TR00268,RT002,VH009,2025-01-22 08:45:00,2025-01-22 09:56:00,peak_hour,2025-Q1
ST00269,TR00269,RT003,VH006,2025-01-22 06:00:00,2025-01-22 08:23:00,express,2025-Q2
ST00270,TR00270,RT004,VH017,2025-01-22 09:15:00,2025-01-22 10:56:00,regular,2024-Q4
ST00271,TR00271,RT005,VH011,2025-01-22 08:30:00,2025-01-22 09:45:00,regular,2024-Q4
ST00272,TR00272,RT006,VH017,2025-01-22 10:00:00,2025-01-22 11:45:00,express,2024-Q4
ST00273,TR00273,RT007,VH014,2025-01-22 06:00:00,2025-01-22 07:02:00,regular,2025-Q1
ST00274,TR00274,RT007,VH011,2025-01-22 14:30:00,2025-01-22 15:32:00,peak_hour,2024-Q4
ST00275,TR00275,RT008,VH008,2025-01-22 06:00:00,2025-01-22 06:53:00,regular,2024-Q4
ST00276,TR00276,RT008,VH001,2025-01-22 14:00:00,2025-01-22 14:53:00,regular,2024-Q4
ST00277,TR00277,RT009,VH007,2025-01-22 08:45:00,2025-01-22 10:38:00,express,2024-Q4
ST00278,TR00278,RT010,VH014,2025-01-22 10:00:00,2025-01-22 10:39:00,regular,2025-Q1
ST00279,TR00279,RT001,VH010,2025-01-23 08:00:00,2025-01-23 09:14:00,regular,2025-Q1
ST00280,TR00280,RT002,VH006,2025-01-23 08:45:00,2025-01-23 09:56:00,regular,2025-Q1
ST00281,TR00281,RT003,VH017,2025-01-23 10:00:00,2025-01-23 12:23:00,regular,2025-Q2
ST00282,TR00282,RT004,VH010,2025-01-23 06:00:00,2025-01-23 07:41:00,peak_hour,2024-Q4
ST00283,TR00283,RT004,VH016,2025-01-23 15:30:00,2025-01-23 17:11:00,peak_hour,2025-Q2
ST00284,TR00284,RT005,VH014,2025-01-23 06:00:00,2025-01-23 07:15:00,regular,2024-Q4
ST00285,TR00285,RT006,VH007,2025-01-23 06:00:00,2025-01-23 07:45:00,peak_hour,2025-Q1
ST00286,TR00286,RT007,VH013,2025-01-23 06:00:00,2025-01-23 07:02:00,express,2025-Q1
ST00287,TR00287,RT007,VH013,2025-01-23 14:30:00,2025-01-23 15:32:00,regular,2025-Q2
ST00288,TR00288,RT008,VH003,2025-01-23 08:45:00,2025-01-23 09:38:00,regular,2025-Q2
ST00289,TR00289,RT009,VH017,2025-01-23 06:00:00,2025-01-23 07:53:00,peak_hour,2025-Q1
ST00290,TR00290,RT009,VH003,2025-01-23 16:45:00,2025-01-23 18:38:00,regular,2025-Q1
ST00291,TR00291,RT010,VH011,2025-01-23 10:00:00,2025-01-23 10:39:00,regular,2025-Q1
ST00292,TR00292,RT001,VH005,2025-01-24 08:00:00,2025-01-24 09:14:00,regular,2025-Q2
ST00293,TR00293,RT002,VH002,2025-01-24 08:45:00,2025-01-24 09:56:00,express,2025-Q2
ST00294,TR00294,RT003,VH009,2025-01-24 10:00:00,2025-01-24 12:23:00,regular,2025-Q1
ST00295,TR00295,RT004,VH002,2025-01-24 06:00:00,2025-01-24 07:41:00,peak_hour,2025-Q2
ST00296,TR00296,RT004,VH007,2025-01-24 12:30:00,2025-01-24 14:11:00,regular,2025-Q1
ST00297,TR00297,RT005,VH014,2025-01-24 08:30:00,2025-01-24 09:45:00,regular,2025-Q2
ST00298,TR00298,RT006,VH016,2025-01-24 06:00:00,2025-01-24 07:45:00,regular,2025-Q2
ST00299,TR00299,RT006,VH001,2025-01-24 14:00:00,2025-01-24 15:45:00,regular,2025-Q1
ST00300,TR00300,RT007,VH018,2025-01-24 08:30:00,2025-01-24 09:32:00,regular,2025-Q1
ST00301,TR00301,RT008,VH009,2025-01-24 08:45:00,2025-01-24 09:38:00,regular,2024-Q4
ST00302,TR00302,RT009,VH010,2025-01-24 08:15:00,2025-01-24 10:08:00,regular,2025-Q1
ST00303,TR00303,RT010,VH015,2025-01-24 06:00:00,2025-01-24 06:39:00,express,2025-Q1
ST00304,TR00304,RT001,VH010,2025-01-25 06:00:00,2025-01-25 07:14:00,regular,2025-Q1
ST00305,TR00305,RT001,VH016,2025-01-25 14:00:00,2025-01-25 15:14:00,regular,2024-Q4
ST00306,TR00306,RT002,VH016,2025-01-25 06:00:00,2025-01-25 07:11:00,regular,2025-Q2
ST00307,TR00307,RT002,VH003,2025-01-25 14:00:00,2025-01-25 15:11:00,regular,2025-Q1
ST00308,TR00308,RT003,VH006,2025-01-25 10:00:00,2025-01-25 12:23:00,regular,2024-Q4
ST00309,TR00309,RT004,VH006,2025-01-25 09:15:00,2025-01-25 10:56:00,express,2025-Q2
ST00310,TR00310,RT005,VH014,2025-01-25 06:00:00,2025-01-25 07:15:00,regular,2024-Q4
ST00311,TR00311,RT006,VH010,2025-01-25 10:00:00,2025-01-25 11:45:00,peak_hour,2024-Q4
ST00312,TR00312,RT007,VH012,2025-01-25 08:45:00,2025-01-25 09:47:00,peak_hour,2025-Q2
ST00313,TR00313,RT008,VH008,2025-01-25 06:00:00,2025-01-25 06:53:00,regular,2024-Q4
ST00314,TR00314,RT008,VH004,2025-01-25 14:00:00,2025-01-25 14:53:00,regular,2024-Q4
ST00315,TR00315,RT009,VH016,2025-01-25 08:30:00,2025-01-25 10:23:00,regular,2024-Q4
ST00316,TR00316,RT010,VH012,2025-01-25 10:00:00,2025-01-25 10:39:00,regular,2025-Q1
ST00317,TR00317,RT001,VH010,2025-01-26 08:00:00,2025-01-26 09:14:00,express,2024-Q4
ST00318,TR00318,RT002,VH008,2025-01-26 08:45:00,2025-01-26 09:56:00,express,2025-Q2
ST00319,TR00319,RT003,VH006,2025-01-26 10:00:00,2025-01-26 12:23:00,express,2024-Q4
ST00320,TR00320,RT004,VH004,2025-01-26 06:00:00,2025-01-26 07:41:00,peak_hour,2024-Q4
ST00321,TR00321,RT004,VH001,2025-01-26 15:30:00,2025-01-26 17:11:00,regular,2025-Q1
ST00322,TR00322,RT005,VH015,2025-01-26 08:30:00,2025-01-26 09:45:00,regular,2025-Q1
ST00323,TR00323,RT006,VH005,2025-01-26 10:00:00,2025-01-26 11:45:00,regular,2025-Q2
ST00324,TR00324,RT007,VH013,2025-01-26 06:00:00,2025-01-26 07:02:00,regular,2025-Q2
ST00325,TR00325,RT007,VH018,2025-01-26 14:00:00,2025-01-26 15:02:00,express,2025-Q2
ST00326,TR00326,RT008,VH010,2025-01-26 08:45:00,2025-01-26 09:38:00,regular,2025-Q2
ST00327,TR00327,RT009,VH017,2025-01-26 08:45:00,2025-01-26 10:38:00,express,2025-Q2
ST00328,TR00328,RT010,VH015,2025-01-26 06:00:00,2025-01-26 06:39:00,express,2024-Q4
ST00329,TR00329,RT001,VH003,2025-01-27 08:00:00,2025-01-27 09:14:00,express,2025-Q2
ST00330,TR00330,RT002,VH008,2025-01-27 08:45:00,2025-01-27 09:56:00,express,2025-Q1
ST00331,TR00331,RT003,VH016,2025-01-27 10:00:00,2025-01-27 12:23:00,regular,2025-Q2
ST00332,TR00332,RT004,VH009,2025-01-27 09:15:00,2025-01-27 10:56:00,regular,2025-Q2
ST00333,TR00333,RT005,VH012,2025-01-27 08:30:00,2025-01-27 09:45:00,express,2024-Q4
ST00334,TR00334,RT006,VH005,2025-01-27 06:00:00,2025-01-27 07:45:00,peak_hour,2025-Q1
ST00335,TR00335,RT006,VH009,2025-01-27 14:00:00,2025-01-27 15:45:00,regular,2025-Q1
ST00336,TR00336,RT007,VH014,2025-01-27 08:45:00,2025-01-27 09:47:00,express,2025-Q1
ST00337,TR00337,RT008,VH005,2025-01-27 06:00:00,2025-01-27 06:53:00,express,2025-Q1
ST00338,TR00338,RT008,VH016,2025-01-27 14:00:00,2025-01-27 14:53:00,regular,2025-Q2
ST00339,TR00339,RT009,VH009,2025-01-27 08:15:00,2025-01-27 10:08:00,peak_hour,2025-Q1
ST00340,TR00340,RT010,VH012,2025-01-27 10:00:00,2025-01-27 10:39:00,express,2025-Q2
ST00341,TR00341,RT001,VH017,2025-01-28 08:00:00,2025-01-28 09:14:00,express,2025-Q1
ST00342,TR00342,RT002,VH003,2025-01-28 06:00:00,2025-01-28 07:11:00,regular,2025-Q2
ST00343,TR00343,RT002,VH005,2025-01-28 14:00:00,2025-01-28 15:11:00,regular,2025-Q1
ST00344,TR00344,RT003,VH017,2025-01-28 06:00:00,2025-01-28 08:23:00,peak_hour,2024-Q4
ST00345,TR00345,RT004,VH001,2025-01-28 06:00:00,2025-01-28 07:41:00,regular,2025-Q1
ST00346,TR00346,RT004,VH017,2025-01-28 15:30:00,2025-01-28 17:11:00,regular,2025-Q1
ST00347,TR00347,RT005,VH011,2025-01-28 08:30:00,2025-01-28 09:45:00,regular,2025-Q2
ST00348,TR00348,RT006,VH009,2025-01-28 10:00:00,2025-01-28 11:45:00,regular,2024-Q4
ST00349,TR00349,RT007,VH011,2025-01-28 08:45:00,2025-01-28 09:47:00,regular,2025-Q1
ST00350,TR00350,RT008,VH006,2025-01-28 08:45:00,2025-01-28 09:38:00,regular,2024-Q4
ST00351,TR00351,RT009,VH007,2025-01-28 08:30:00,2025-01-28 10:23:00,regular,2025-Q1
ST00352,TR00352,RT010,VH012,2025-01-28 10:00:00,2025-01-28 10:39:00,regular,2025-Q2
ST00353,TR00353,RT001,VH005,2025-01-29 08:00:00,2025-01-29 09:14:00,express,2025-Q1
ST00354,TR00354,RT002,VH016,2025-01-29 08:45:00,2025-01-29 09:56:00,regular,2025-Q2
ST00355,TR00355,RT003,VH003,2025-01-29 10:00:00,2025-01-29 12:23:00,peak_hour,2024-Q4
ST00356,TR00356,RT004,VH006,2025-01-29 06:00:00,2025-01-29 07:41:00,regular,2025-Q1
ST00357,TR00357,RT004,VH008,2025-01-29 15:30:00,2025-01-29 17:11:00,regular,2024-Q4
ST00358,TR00358,RT005,VH015,2025-01-29 06:00:00,2025-01-29 07:15:00,express,2025-Q2
ST00359,TR00359,RT005,VH015,2025-01-29 14:00:00,2025-01-29 15:15:00,express,2025-Q1
ST00360,TR00360,RT006,VH002,2025-01-29 06:00:00,2025-01-29 07:45:00,express,2024-Q4
ST00361,TR00361,RT007,VH012,2025-01-29 06:00:00,2025-01-29 07:02:00,regular,2025-Q1
ST00362,TR00362,RT007,VH015,2025-01-29 14:15:00,2025-01-29 15:17:00,express,2025-Q1
ST00363,TR00363,RT008,VH008,2025-01-29 06:00:00,2025-01-29 06:53:00,express,2025-Q1
ST00364,TR00364,RT008,VH008,2025-01-29 14:00:00,2025-01-29 14:53:00,regular,2025-Q2
ST00365,TR00365,RT009,VH001,2025-01-29 06:00:00,2025-01-29 07:53:00,regular,2025-Q2
ST00366,TR00366,RT010,VH015,2025-01-29 06:00:00,2025-01-29 06:39:00,regular,2025-Q1
ST00367,TR00367,RT001,VH003,2025-01-30 08:00:00,2025-01-30 09:14:00,express,2025-Q1
ST00368,TR00368,RT002,VH007,2025-01-30 08:45:00,2025-01-30 09:56:00,regular,2024-Q4
ST00369,TR00369,RT003,VH007,2025-01-30 06:00:00,2025-01-30 08:23:00,regular,2024-Q4
ST00370,TR00370,RT003,VH005,2025-01-30 14:00:00,2025-01-30 16:23:00,regular,2025-Q2
ST00371,TR00371,RT004,VH008,2025-01-30 09:15:00,2025-01-30 10:56:00,regular,2025-Q2
ST00372,TR00372,RT005,VH011,2025-01-30 06:00:00,2025-01-30 07:15:00,regular,2024-Q4
ST00373,TR00373,RT005,VH011,2025-01-30 14:00:00,2025-01-30 15:15:00,express,2025-Q1
ST00374,TR00374,RT006,VH001,2025-01-30 06:00:00,2025-01-30 07:45:00,express,2025-Q2
ST00375,TR00375,RT007,VH011,2025-01-30 08:30:00,2025-01-30 09:32:00,regular,2024-Q4
ST00376,TR00376,RT008,VH006,2025-01-30 06:00:00,2025-01-30 06:53:00,peak_hour,2025-Q1
ST00377,TR00377,RT008,VH003,2025-01-30 14:00:00,2025-01-30 14:53:00,regular,2024-Q4
ST00378,TR00378,RT009,VH010,2025-01-30 08:15:00,2025-01-30 10:08:00,regular,2025-Q2
ST00379,TR00379,RT010,VH013,2025-01-30 10:00:00,2025-01-30 10:39:00,regular,2025-Q1
ST00380,TR00380,RT001,VH003,2025-01-31 08:00:00,2025-01-31 09:14:00,regular,2024-Q4
ST00381,TR00381,RT002,VH005,2025-01-31 06:00:00,2025-01-31 07:11:00,regular,2025-Q2
ST00382,TR00382,RT002,VH009,2025-01-31 14:00:00,2025-01-31 15:11:00,peak_hour,2025-Q2
ST00383,TR00383,RT003,VH005,2025-01-31 06:00:00,2025-01-31 08:23:00,peak_hour,2025-Q1
ST00384,TR00384,RT004,VH017,2025-01-31 09:15:00,2025-01-31 10:56:00,regular,2024-Q4
ST00385,TR00385,RT005,VH011,2025-01-31 08:15:00,2025-01-31 09:30:00,regular,2025-Q1
ST00386,TR00386,RT006,VH008,2025-01-31 10:00:00,2025-01-31 11:45:00,regular,2025-Q1
ST00387,TR00387,RT007,VH012,2025-01-31 06:00:00,2025-01-31 07:02:00,regular,2024-Q4
ST00388,TR00388,RT008,VH017,2025-01-31 08:45:00,2025-01-31 09:38:00,regular,2025-Q1
ST00389,TR00389,RT009,VH008,2025-01-31 08:30:00,2025-01-31 10:23:00,regular,2024-Q4
ST00390,TR00390,RT010,VH014,2025-01-31 10:00:00,2025-01-31 10:39:00,regular,2024-Q4
ST00391,TR00391,RT001,VH007,2025-02-01 08:00:00,2025-02-01 09:14:00,regular,2025-Q2
ST00392,TR00392,RT002,VH010,2025-02-01 08:45:00,2025-02-01 09:56:00,regular,2024-Q4
ST00393,TR00393,RT003,VH007,2025-02-01 10:00:00,2025-02-01 12:23:00,peak_hour,2025-Q1
ST00394,TR00394,RT004,VH006,2025-02-01 06:00:00,2025-02-01 07:41:00,regular,2024-Q4
ST00395,TR00395,RT004,VH017,2025-02-01 15:30:00,2025-02-01 17:11:00,regular,2025-Q1
ST00396,TR00396,RT005,VH015,2025-02-01 06:00:00,2025-02-01 07:15:00,express,2025-Q2
ST00397,TR00397,RT006,VH016,2025-02-01 06:00:00,2025-02-01 07:45:00,regular,2025-Q2
ST00398,TR00398,RT006,VH016,2025-02-01 14:00:00,2025-02-01 15:45:00,regular,2025-Q1
ST00399,TR00399,RT007,VH011,2025-02-01 08:45:00,2025-02-01 09:47:00,regular,2025-Q2
ST00400,TR00400,RT008,VH007,2025-02-01 08:45:00,2025-02-01 09:38:00,peak_hour,2025-Q1
ST00401,TR00401,RT009,VH017,2025-02-01 08:15:00,2025-02-01 10:08:00,regular,2024-Q4
ST00402,TR00402,RT010,VH012,2025-02-01 10:00:00,2025-02-01 10:39:00,express,2025-Q2
ST00403,TR00403,RT001,VH006,2025-02-02 08:00:00,2025-02-02 09:14:00,regular,2024-Q4
ST00404,TR00404,RT002,VH005,2025-02-02 08:45:00,2025-02-02 09:56:00,express,2025-Q1
ST00405,TR00405,RT003,VH009,2025-02-02 06:00:00,2025-02-02 08:23:00,express,2024-Q4
ST00406,TR00406,RT004,VH016,2025-02-02 06:00:00,2025-02-02 07:41:00,regular,2025-Q2
ST00407,TR00407,RT004,VH004,2025-02-02 15:30:00,2025-02-02 17:11:00,regular,2024-Q4
ST00408,TR00408,RT005,VH013,2025-02-02 06:00:00,2025-02-02 07:15:00,regular,2025-Q2
ST00409,TR00409,RT006,VH004,2025-02-02 10:00:00,2025-02-02 11:45:00,regular,2025-Q1
ST00410,TR00410,RT007,VH015,2025-02-02 08:45:00,2025-02-02 09:47:00,regular,2025-Q1
ST00411,TR00411,RT008,VH003,2025-02-02 06:00:00,2025-02-02 06:53:00,express,2025-Q2
ST00412,TR00412,RT008,VH006,2025-02-02 14:00:00,2025-02-02 14:53:00,peak_hour,2024-Q4
ST00413,TR00413,RT009,VH010,2025-02-02 08:45:00,2025-02-02 10:38:00,express,2025-Q1
ST00414,TR00414,RT010,VH014,2025-02-02 10:00:00,2025-02-02 10:39:00,express,2025-Q2
ST00415,TR00415,RT001,VH016,2025-02-03 08:00:00,2025-02-03 09:14:00,regular,2024-Q4
ST00416,TR00416,RT002,VH004,2025-02-03 08:45:00,2025-02-03 09:56:00,regular,2025-Q2
ST00417,TR00417,RT003,VH016,2025-02-03 10:00:00,2025-02-03 12:23:00,regular,2024-Q4
ST00418,TR00418,RT004,VH005,2025-02-03 09:15:00,2025-02-03 10:56:00,peak_hour,2024-Q4
ST00419,TR00419,RT005,VH014,2025-02-03 08:45:00,2025-02-03 10:00:00,regular,2024-Q4
ST00420,TR00420,RT006,VH002,2025-02-03 10:00:00,2025-02-03 11:45:00,express,2025-Q2
ST00421,TR00421,RT007,VH011,2025-02-03 08:15:00,2025-02-03 09:17:00,express,2025-Q2
ST00422,TR00422,RT008,VH003,2025-02-03 08:45:00,2025-02-03 09:38:00,peak_hour,2025-Q1
ST00423,TR00423,RT009,VH007,2025-02-03 08:30:00,2025-02-03 10:23:00,regular,2025-Q2
ST00424,TR00424,RT010,VH012,2025-02-03 10:00:00,2025-02-03 10:39:00,regular,2025-Q1
ST00425,TR00425,RT001,VH001,2025-02-04 08:00:00,2025-02-04 09:14:00,peak_hour,2025-Q2
ST00426,TR00426,RT002,VH006,2025-02-04 08:45:00,2025-02-04 09:56:00,regular,2025-Q1
ST00427,TR00427,RT003,VH004,2025-02-04 06:00:00,2025-02-04 08:23:00,regular,2024-Q4
ST00428,TR00428,RT003,VH005,2025-02-04 14:00:00,2025-02-04 16:23:00,peak_hour,2025-Q2
ST00429,TR00429,RT004,VH005,2025-02-04 09:15:00,2025-02-04 10:56:00,regular,2025-Q1
ST00430,TR00430,RT005,VH015,2025-02-04 08:15:00,2025-02-04 09:30:00,regular,2024-Q4
ST00431,TR00431,RT006,VH017,2025-02-04 06:00:00,2025-02-04 07:45:00,peak_hour,2025-Q2
ST00432,TR00432,RT006,VH007,2025-02-04 14:00:00,2025-02-04 15:45:00,regular,2024-Q4
ST00433,TR00433,RT007,VH018,2025-02-04 08:45:00,2025-02-04 09:47:00,peak_hour,2025-Q2
ST00434,TR00434,RT008,VH010,2025-02-04 08:45:00,2025-02-04 09:38:00,peak_hour,2025-Q2
ST00435,TR00435,RT009,VH017,2025-02-04 06:00:00,2025-02-04 07:53:00,regular,2024-Q4
ST00436,TR00436,RT009,VH016,2025-02-04 14:15:00,2025-02-04 16:08:00,regular,2025-Q2
ST00437,TR00437,RT010,VH018,2025-02-04 10:00:00,2025-02-04 10:39:00,regular,2025-Q1
ST00438,TR00438,RT001,VH004,2025-02-05 08:00:00,2025-02-05 09:14:00,regular,2025-Q2
ST00439,TR00439,RT002,VH016,2025-02-05 08:45:00,2025-02-05 09:56:00,regular,2025-Q1
ST00440,TR00440,RT003,VH005,2025-02-05 06:00:00,2025-02-05 08:23:00,peak_hour,2025-Q1
ST00441,TR00441,RT004,VH006,2025-02-05 06:00:00,2025-02-05 07:41:00,regular,2025-Q1
ST00442,TR00442,RT004,VH006,2025-02-05 15:30:00,2025-02-05 17:11:00,regular,2024-Q4
ST00443,TR00443,RT005,VH018,2025-02-05 08:30:00,2025-02-05 09:45:00,peak_hour,2025-Q1
ST00444,TR00444,RT006,VH017,2025-02-05 10:00:00,2025-02-05 11:45:00,regular,2025-Q1
ST00445,TR00445,RT007,VH014,2025-02-05 08:45:00,2025-02-05 09:47:00,regular,2025-Q1
ST00446,TR00446,RT008,VH007,2025-02-05 08:45:00,2025-02-05 09:38:00,peak_hour,2025-Q2
ST00447,TR00447,RT009,VH017,2025-02-05 08:30:00,2025-02-05 10:23:00,regular,2024-Q4
ST00448,TR00448,RT010,VH015,2025-02-05 06:00:00,2025-02-05 06:39:00,regular,2025-Q1
ST00449,TR00449,RT010,VH013,2025-02-05 14:00:00,2025-02-05 14:39:00,regular,2025-Q1
ST00450,TR00450,RT001,VH007,2025-02-06 08:00:00,2025-02-06 09:14:00,peak_hour,2024-Q4
ST00451,TR00451,RT002,VH003,2025-02-06 08:45:00,2025-02-06 09:56:00,express,2025-Q2
ST00452,TR00452,RT003,VH002,2025-02-06 06:00:00,2025-02-06 08:23:00,regular,2024-Q4
ST00453,TR00453,RT004,VH007,2025-02-06 09:15:00,2025-02-06 10:56:00,regular,2025-Q1
ST00454,TR00454,RT005,VH018,2025-02-06 08:15:00,2025-02-06 09:30:00,express,2025-Q1
ST00455,TR00455,RT006,VH003,2025-02-06 10:00:00,2025-02-06 11:45:00,express,2024-Q4
ST00456,TR00456,RT007,VH014,2025-02-06 06:00:00,2025-02-06 07:02:00,regular,2025-Q2
ST00457,TR00457,RT007,VH014,2025-02-06 16:45:00,2025-02-06 17:47:00,regular,2025-Q1
ST00458,TR00458,RT008,VH003,2025-02-06 08:45:00,2025-02-06 09:38:00,regular,2025-Q2
ST00459,TR00459,RT009,VH009,2025-02-06 08:45:00,2025-02-06 10:38:00,regular,2024-Q4
ST00460,TR00460,RT010,VH015,2025-02-06 06:00:00,2025-02-06 06:39:00,peak_hour,2025-Q2
ST00461,TR00461,RT010,VH013,2025-02-06 14:00:00,2025-02-06 14:39:00,express,2025-Q2
ST00462,TR00462,RT001,VH002,2025-02-07 06:00:00,2025-02-07 07:14:00,regular,2025-Q2
ST00463,TR00463,RT001,VH001,2025-02-07 14:00:00,2025-02-07 15:14:00,regular,2025-Q1
ST00464,TR00464,RT002,VH004,2025-02-07 06:00:00,2025-02-07 07:11:00,regular,2024-Q4
ST00465,TR00465,RT002,VH003,2025-02-07 14:00:00,2025-02-07 15:11:00,regular,2024-Q4
ST00466,TR00466,RT003,VH010,2025-02-07 10:00:00,2025-02-07 12:23:00,express,2024-Q4
ST00467,TR00467,RT004,VH009,2025-02-07 09:15:00,2025-02-07 10:56:00,regular,2025-Q2
ST00468,TR00468,RT005,VH011,2025-02-07 06:00:00,2025-02-07 07:15:00,regular,2025-Q2
ST00469,TR00469,RT005,VH018,2025-02-07 14:15:00,2025-02-07 15:30:00,regular,2025-Q1
ST00470,TR00470,RT006,VH005,2025-02-07 10:00:00,2025-02-07 11:45:00,peak_hour,2024-Q4
ST00471,TR00471,RT007,VH011,2025-02-07 06:00:00,2025-02-07 07:02:00,regular,2024-Q4
ST00472,TR00472,RT007,VH014,2025-02-07 14:00:00,2025-02-07 15:02:00,regular,2025-Q2
ST00473,TR00473,RT008,VH016,2025-02-07 08:45:00,2025-02-07 09:38:00,regular,2024-Q4
ST00474,TR00474,RT009,VH004,2025-02-07 06:00:00,2025-02-07 07:53:00,peak_hour,2025-Q1
ST00475,TR00475,RT009,VH010,2025-02-07 16:45:00,2025-02-07 18:38:00,express,2025-Q1
ST00476,TR00476,RT010,VH011,2025-02-07 06:00:00,2025-02-07 06:39:00,regular,2025-Q2
ST00477,TR00477,RT010,VH012,2025-02-07 14:00:00,2025-02-07 14:39:00,regular,2024-Q4
ST00478,TR00478,RT001,VH003,2025-02-08 08:00:00,2025-02-08 09:14:00,regular,2025-Q1
ST00479,TR00479,RT002,VH002,2025-02-08 06:00:00,2025-02-08 07:11:00,peak_hour,2025-Q2
ST00480,TR00480,RT002,VH016,2025-02-08 14:00:00,2025-02-08 15:11:00,peak_hour,2025-Q1
ST00481,TR00481,RT003,VH007,2025-02-08 06:00:00,2025-02-08 08:23:00,peak_hour,2025-Q1
ST00482,TR00482,RT003,VH002,2025-02-08 14:00:00,2025-02-08 16:23:00,regular,2025-Q1
ST00483,TR00483,RT004,VH017,2025-02-08 09:15:00,2025-02-08 10:56:00,regular,2025-Q2
ST00484,TR00484,RT005,VH012,2025-02-08 06:00:00,2025-02-08 07:15:00,regular,2025-Q1
ST00485,TR00485,RT006,VH003,2025-02-08 06:00:00,2025-02-08 07:45:00,peak_hour,2025-Q2
ST00486,TR00486,RT006,VH010,2025-02-08 14:00:00,2025-02-08 15:45:00,regular,2025-Q1
ST00487,TR00487,RT007,VH018,2025-02-08 08:45:00,2025-02-08 09:47:00,regular,2025-Q1
ST00488,TR00488,RT008,VH002,2025-02-08 08:45:00,2025-02-08 09:38:00,regular,2025-Q2
ST00489,TR00489,RT009,VH007,2025-02-08 08:15:00,2025-02-08 10:08:00,regular,2025-Q1
ST00490,TR00490,RT010,VH015,2025-02-08 10:00:00,2025-02-08 10:39:00,regular,2025-Q2
ST00491,TR00491,RT001,VH005,2025-02-09 08:00:00,2025-02-09 09:14:00,express,2025-Q2
ST00492,TR00492,RT002,VH004,2025-02-09 08:45:00,2025-02-09 09:56:00,peak_hour,2025-Q1
ST00493,TR00493,RT003,VH009,2025-02-09 06:00:00,2025-02-09 08:23:00,peak_hour,2024-Q4
ST00494,TR00494,RT004,VH010,2025-02-09 09:15:00,2025-02-09 10:56:00,regular,2025-Q2
ST00495,TR00495,RT005,VH011,2025-02-09 06:00:00,2025-02-09 07:15:00,regular,2024-Q4
ST00496,TR00496,RT005,VH011,2025-02-09 16:45:00,2025-02-09 18:00:00,peak_hour,2025-Q1
ST00497,TR00497,RT006,VH007,2025-02-09 10:00:00,2025-02-09 11:45:00,regular,2025-Q1
ST00498,TR00498,RT007,VH012,2025-02-09 08:30:00,2025-02-09 09:32:00,regular,2024-Q4
ST00499,TR00499,RT008,VH003,2025-02-09 08:45:00,2025-02-09 09:38:00,regular,2025-Q2
ST00500,TR00500,RT009,VH016,2025-02-09 06:00:00,2025-02-09 07:53:00,peak_hour,2024-Q4
ST00501,TR00501,RT009,VH004,2025-02-09 14:00:00,2025-02-09 15:53:00,regular,2025-Q1
ST00502,TR00502,RT010,VH011,2025-02-09 10:00:00,2025-02-09 10:39:00,regular,2025-Q2
ST00503,TR00503,RT001,VH001,2025-02-10 08:00:00,2025-02-10 09:14:00,regular,2024-Q4
ST00504,TR00504,RT002,VH005,2025-02-10 06:00:00,2025-02-10 07:11:00,peak_hour,2025-Q2
ST00505,TR00505,RT002,VH002,2025-02-10 14:00:00,2025-02-10 15:11:00,peak_hour,2025-Q1
ST00506,TR00506,RT003,VH002,2025-02-10 06:00:00,2025-02-10 08:23:00,peak_hour,2025-Q2
ST00507,TR00507,RT004,VH008,2025-02-10 09:15:00,2025-02-10 10:56:00,express,2025-Q1
ST00508,TR00508,RT005,VH015,2025-02-10 06:00:00,2025-02-10 07:15:00,peak_hour,2024-Q4
ST00509,TR00509,RT005,VH011,2025-02-10 14:00:00,2025-02-10 15:15:00,express,2024-Q4
ST00510,TR00510,RT006,VH003,2025-02-10 06:00:00,2025-02-10 07:45:00,express,2025-Q1
