incident_id,trip_id,route_id,delay_category,delay_minutes,impact_level,reported_at,resolved_at,is_cascading,affected_passengers
DI00251,TR02023,RT010,traffic_congestion,15,medium,2024-02-13 14:01:00,2024-02-13 14:22:00,false,6
DI00252,TR02027,RT001,weather_conditions,5,low,2024-02-14 10:05:00,2024-02-14 11:04:00,false,25
DI00253,TR02031,RT001,weather_conditions,11,medium,2024-02-14 17:55:00,2024-02-14 19:36:00,false,27
DI00254,TR02040,RT003,operational_handover,5,low,2024-02-14 09:57:00,2024-02-14 10:09:00,false,21
DI00255,TR02060,RT008,weather_conditions,9,low,2024-02-14 11:18:00,2024-02-14 12:25:00,false,25
DI00256,TR02065,RT009,operational_handover,5,low,2024-02-14 11:20:00,2024-02-14 11:35:00,false,29
DI00257,TR02074,RT001,security_check,22,high,2024-02-15 12:02:00,2024-02-15 12:20:00,false,17
DI00258,TR02076,RT001,mechanical_issue,51,critical,2024-02-15 16:04:00,2024-02-15 17:15:00,false,25
DI00259,TR02086,RT003,mechanical_issue,28,high,2024-02-15 09:55:00,2024-02-15 10:32:00,false,17
DI00260,TR02088,RT003,traffic_congestion,5,low,2024-02-15 18:01:00,2024-02-15 18:19:00,false,16
DI00261,TR02090,RT004,traffic_congestion,5,low,2024-02-15 09:20:00,2024-02-15 09:33:00,true,23
DI00262,TR02093,RT004,traffic_congestion,12,medium,2024-02-15 18:50:00,2024-02-15 19:08:00,false,14
DI00263,TR02095,RT005,operational_handover,13,medium,2024-02-15 11:18:00,2024-02-15 11:27:00,false,4
DI00264,TR02098,RT006,traffic_congestion,8,low,2024-02-15 09:56:00,2024-02-15 10:17:00,false,23
DI00265,TR02106,RT008,traffic_congestion,21,high,2024-02-15 11:20:00,2024-02-15 11:37:00,true,21
DI00266,TR02127,RT002,operational_handover,8,low,2024-02-16 11:10:00,2024-02-16 11:16:00,false,32
DI00267,TR02128,RT002,passenger_boarding,5,low,2024-02-16 14:01:00,2024-02-16 14:05:00,false,27
DI00268,TR02130,RT002,passenger_boarding,7,low,2024-02-16 19:16:00,2024-02-16 19:26:00,false,32
DI00269,TR02133,RT003,weather_conditions,11,medium,2024-02-16 14:01:00,2024-02-16 15:29:00,false,32
DI00270,TR02143,RT006,security_check,7,low,2024-02-16 05:57:00,2024-02-16 06:18:00,false,25
DI00271,TR02152,RT008,weather_conditions,18,medium,2024-02-16 11:12:00,2024-02-16 12:22:00,false,20
DI00272,TR02155,RT008,passenger_boarding,5,low,2024-02-16 19:11:00,2024-02-16 19:20:00,false,35
DI00273,TR02157,RT009,operational_handover,14,medium,2024-02-16 11:15:00,2024-02-16 11:32:00,true,32
DI00274,TR02167,RT001,traffic_congestion,6,low,2024-02-17 13:58:00,2024-02-17 14:09:00,false,24
DI00275,TR02169,RT001,weather_conditions,5,low,2024-02-17 18:02:00,2024-02-17 18:38:00,false,25
DI00276,TR02179,RT003,operational_handover,15,medium,2024-02-17 13:58:00,2024-02-17 14:05:00,false,19
DI00277,TR02180,RT003,passenger_boarding,5,low,2024-02-17 18:04:00,2024-02-17 18:12:00,false,24
DI00278,TR02182,RT004,passenger_boarding,7,low,2024-02-17 09:14:00,2024-02-17 09:24:00,false,31
DI00279,TR02185,RT004,mechanical_issue,37,high,2024-02-17 18:47:00,2024-02-17 19:56:00,false,27
DI00280,TR02186,RT005,passenger_boarding,5,low,2024-02-17 06:03:00,2024-02-17 06:07:00,false,5
DI00281,TR02191,RT006,traffic_congestion,14,medium,2024-02-17 14:02:00,2024-02-17 14:25:00,false,17
DI00282,TR02192,RT006,traffic_congestion,12,medium,2024-02-17 17:56:00,2024-02-17 18:25:00,false,28
DI00283,TR02198,RT008,weather_conditions,33,high,2024-02-17 11:15:00,2024-02-17 12:28:00,false,37
DI00284,TR02203,RT009,traffic_congestion,21,high,2024-02-17 11:12:00,2024-02-17 11:37:00,true,19
DI00285,TR02213,RT001,road_closure,28,high,2024-02-18 14:00:00,2024-02-18 14:38:00,false,19
DI00286,TR02222,RT002,mechanical_issue,17,medium,2024-02-18 19:14:00,2024-02-18 20:41:00,false,21
DI00287,TR02223,RT003,traffic_congestion,7,low,2024-02-18 06:05:00,2024-02-18 06:31:00,false,22
DI00288,TR02230,RT004,mechanical_issue,38,high,2024-02-18 15:35:00,2024-02-18 16:35:00,false,27
DI00289,TR02242,RT008,traffic_congestion,21,high,2024-02-18 06:02:00,2024-02-18 06:15:00,false,20
DI00290,TR02269,RT003,traffic_congestion,12,medium,2024-02-19 05:58:00,2024-02-19 06:20:00,false,31
DI00291,TR02271,RT003,weather_conditions,16,medium,2024-02-19 13:57:00,2024-02-19 14:52:00,false,30
DI00292,TR02272,RT003,passenger_boarding,12,medium,2024-02-19 17:58:00,2024-02-19 18:03:00,false,26
DI00293,TR02304,RT001,security_check,19,medium,2024-02-20 11:55:00,2024-02-20 12:18:00,false,26
DI00294,TR02322,RT004,mechanical_issue,45,critical,2024-02-20 15:25:00,2024-02-20 16:47:00,false,23
DI00295,TR02323,RT004,operational_handover,20,medium,2024-02-20 18:46:00,2024-02-20 19:00:00,true,31
DI00296,TR02327,RT006,weather_conditions,12,medium,2024-02-20 06:05:00,2024-02-20 07:42:00,false,27
DI00297,TR02337,RT008,operational_handover,7,low,2024-02-20 13:57:00,2024-02-20 14:15:00,false,26
DI00298,TR02340,RT009,traffic_congestion,8,low,2024-02-20 05:56:00,2024-02-20 06:21:00,false,32
DI00299,TR02341,RT009,mechanical_issue,17,medium,2024-02-20 11:19:00,2024-02-20 11:49:00,true,25
DI00300,TR02361,RT003,traffic_congestion,11,medium,2024-02-21 06:00:00,2024-02-21 06:15:00,false,17
DI00301,TR02365,RT004,passenger_boarding,5,low,2024-02-21 06:04:00,2024-02-21 06:07:00,false,28
DI00302,TR02368,RT004,traffic_congestion,14,medium,2024-02-21 15:28:00,2024-02-21 15:43:00,false,28
DI00303,TR02375,RT006,traffic_congestion,14,medium,2024-02-21 14:04:00,2024-02-21 14:27:00,false,33
DI00304,TR02383,RT008,road_closure,22,high,2024-02-21 13:56:00,2024-02-21 14:21:00,false,27
DI00305,TR02409,RT003,weather_conditions,8,low,2024-02-22 14:02:00,2024-02-22 14:56:00,false,26
DI00306,TR02410,RT003,passenger_boarding,5,low,2024-02-22 18:05:00,2024-02-22 18:14:00,false,25
DI00307,TR02414,RT004,mechanical_issue,67,critical,2024-02-22 15:32:00,2024-02-22 16:29:00,true,30
DI00308,TR02419,RT006,passenger_boarding,5,low,2024-02-22 05:57:00,2024-02-22 06:01:00,false,23
DI00309,TR02421,RT006,traffic_congestion,6,low,2024-02-22 14:04:00,2024-02-22 14:19:00,false,19
DI00310,TR02432,RT009,traffic_congestion,18,medium,2024-02-22 06:04:00,2024-02-22 06:29:00,false,16
DI00311,TR02433,RT009,operational_handover,8,low,2024-02-22 11:18:00,2024-02-22 11:37:00,false,27
DI00312,TR02452,RT002,passenger_boarding,5,low,2024-02-23 19:19:00,2024-02-23 19:24:00,false,17
DI00313,TR02455,RT003,traffic_congestion,5,low,2024-02-23 14:02:00,2024-02-23 14:12:00,false,33
DI00314,TR02460,RT004,operational_handover,12,medium,2024-02-23 15:25:00,2024-02-23 15:37:00,false,20
DI00315,TR02493,RT002,weather_conditions,33,high,2024-02-24 06:02:00,2024-02-24 06:46:00,false,34
DI00316,TR02495,RT002,traffic_congestion,5,low,2024-02-24 11:10:00,2024-02-24 11:33:00,false,17
DI00317,TR02496,RT002,traffic_congestion,16,medium,2024-02-24 14:03:00,2024-02-24 14:26:00,false,21
DI00318,TR02507,RT004,traffic_congestion,9,low,2024-02-24 18:49:00,2024-02-24 19:12:00,false,27
DI00319,TR02520,RT008,operational_handover,9,low,2024-02-24 11:17:00,2024-02-24 11:32:00,false,26
DI00320,TR02524,RT009,security_check,5,low,2024-02-24 06:00:00,2024-02-24 06:20:00,true,23
DI00321,TR02537,RT001,weather_conditions,5,low,2024-02-25 17:56:00,2024-02-25 19:46:00,false,26
DI00322,TR02539,RT002,traffic_congestion,11,medium,2024-02-25 06:01:00,2024-02-25 06:22:00,false,34
DI00323,TR02541,RT002,passenger_boarding,5,low,2024-02-25 11:13:00,2024-02-25 11:21:00,false,24
DI00324,TR02547,RT003,traffic_congestion,17,medium,2024-02-25 14:00:00,2024-02-25 14:18:00,false,30
DI00325,TR02562,RT007,passenger_boarding,5,low,2024-02-25 11:19:00,2024-02-25 11:22:00,false,5
DI00326,TR02564,RT008,weather_conditions,15,medium,2024-02-25 05:58:00,2024-02-25 07:57:00,false,35
DI00327,TR02570,RT009,weather_conditions,5,low,2024-02-25 05:58:00,2024-02-25 07:14:00,true,27
DI00328,TR02617,RT009,passenger_boarding,7,low,2024-02-26 11:10:00,2024-02-26 11:19:00,false,22
DI00329,TR02630,RT001,road_closure,24,high,2024-02-27 19:59:00,2024-02-27 20:34:00,false,39
DI00330,TR02636,RT002,passenger_boarding,6,low,2024-02-27 19:10:00,2024-02-27 19:20:00,false,33
DI00331,TR02637,RT003,weather_conditions,31,high,2024-02-27 06:01:00,2024-02-27 07:39:00,false,18
DI00332,TR02645,RT004,passenger_boarding,9,low,2024-02-27 18:45:00,2024-02-27 18:48:00,false,31
DI00333,TR02669,RT001,weather_conditions,34,high,2024-02-28 05:57:00,2024-02-28 06:41:00,false,31
DI00334,TR02686,RT003,operational_handover,9,low,2024-02-28 17:55:00,2024-02-28 18:15:00,false,32
DI00335,TR02691,RT004,passenger_boarding,5,low,2024-02-28 18:47:00,2024-02-28 18:53:00,false,27
DI00336,TR02693,RT005,weather_conditions,5,low,2024-02-28 11:11:00,2024-02-28 12:03:00,false,4
DI00337,TR02725,RT002,traffic_congestion,14,medium,2024-02-29 11:15:00,2024-02-29 11:36:00,false,31
DI00338,TR02728,RT002,passenger_boarding,9,low,2024-02-29 19:16:00,2024-02-29 19:26:00,false,28
DI00339,TR02732,RT003,passenger_boarding,9,low,2024-02-29 18:02:00,2024-02-29 18:10:00,false,29
DI00340,TR02733,RT004,traffic_congestion,5,low,2024-02-29 05:55:00,2024-02-29 06:20:00,false,15
DI00341,TR02737,RT004,traffic_congestion,8,low,2024-02-29 18:42:00,2024-02-29 19:02:00,false,26
DI00342,TR02744,RT006,traffic_congestion,17,medium,2024-02-29 18:00:00,2024-02-29 18:12:00,false,16
DI00343,TR02751,RT008,traffic_congestion,8,low,2024-02-29 14:00:00,2024-02-29 14:14:00,false,27
DI00344,TR02754,RT009,passenger_boarding,5,low,2024-02-29 06:02:00,2024-02-29 06:09:00,true,31
DI00345,TR02755,RT009,traffic_congestion,7,low,2024-02-29 11:13:00,2024-02-29 11:24:00,false,20
DI00346,TR02758,RT010,mechanical_issue,43,critical,2024-02-29 10:02:00,2024-02-29 10:53:00,false,4
DI00347,TR02771,RT002,traffic_congestion,17,medium,2024-03-01 11:20:00,2024-03-01 11:46:00,false,33
DI00348,TR02785,RT005,passenger_boarding,5,low,2024-03-01 11:15:00,2024-03-01 11:19:00,false,7
DI00349,TR02790,RT006,weather_conditions,48,critical,2024-03-01 17:58:00,2024-03-01 19:20:00,false,41
DI00350,TR02800,RT009,weather_conditions,17,medium,2024-03-01 05:56:00,2024-03-01 06:52:00,false,33
DI00351,TR02817,RT002,traffic_congestion,10,low,2024-03-02 11:11:00,2024-03-02 11:28:00,false,28
DI00352,TR02829,RT004,operational_handover,10,low,2024-03-02 18:48:00,2024-03-02 19:05:00,false,18
DI00353,TR02835,RT006,weather_conditions,5,low,2024-03-02 14:00:00,2024-03-02 14:58:00,true,26
DI00354,TR02840,RT008,road_closure,19,medium,2024-03-02 05:59:00,2024-03-02 06:45:00,false,23
DI00355,TR02850,RT010,passenger_boarding,7,low,2024-03-02 10:01:00,2024-03-02 10:10:00,false,9
DI00356,TR02861,RT002,traffic_congestion,10,low,2024-03-03 05:57:00,2024-03-03 06:27:00,false,30
DI00357,TR02877,RT005,operational_handover,12,medium,2024-03-03 11:12:00,2024-03-03 11:27:00,false,6
DI00358,TR02882,RT006,mechanical_issue,34,high,2024-03-03 18:01:00,2024-03-03 19:02:00,false,21
DI00359,TR02884,RT007,passenger_boarding,5,low,2024-03-03 11:16:00,2024-03-03 11:21:00,false,6
DI00360,TR02888,RT008,mechanical_issue,34,high,2024-03-03 11:10:00,2024-03-03 11:41:00,false,30
DI00361,TR02902,RT001,security_check,26,high,2024-03-04 12:04:00,2024-03-04 12:14:00,false,24
DI00362,TR02912,RT002,road_closure,31,high,2024-03-04 19:10:00,2024-03-04 19:27:00,false,37
DI00363,TR02914,RT003,security_check,23,high,2024-03-04 10:02:00,2024-03-04 10:17:00,false,26
DI00364,TR02920,RT004,traffic_congestion,8,low,2024-03-04 15:35:00,2024-03-04 15:55:00,false,29
DI00365,TR02930,RT007,traffic_congestion,6,low,2024-03-04 11:20:00,2024-03-04 11:47:00,false,4
DI00366,TR02934,RT008,mechanical_issue,8,low,2024-03-04 11:20:00,2024-03-04 12:14:00,false,28
DI00367,TR02938,RT009,mechanical_issue,33,high,2024-03-04 06:00:00,2024-03-04 07:11:00,false,27
DI00368,TR02949,RT001,road_closure,15,medium,2024-03-05 14:02:00,2024-03-05 14:19:00,false,37
DI00369,TR02962,RT003,traffic_congestion,15,medium,2024-03-05 17:59:00,2024-03-05 18:13:00,false,20
DI00370,TR02963,RT004,traffic_congestion,26,high,2024-03-05 05:55:00,2024-03-05 06:16:00,true,21
DI00371,TR02966,RT004,weather_conditions,37,high,2024-03-05 15:27:00,2024-03-05 16:23:00,false,26
DI00372,TR02981,RT008,passenger_boarding,9,low,2024-03-05 13:58:00,2024-03-05 14:05:00,false,23
DI00373,TR02983,RT008,weather_conditions,11,medium,2024-03-05 19:17:00,2024-03-05 20:11:00,false,22
DI00374,TR02987,RT010,operational_handover,20,medium,2024-03-05 06:04:00,2024-03-05 06:10:00,false,5
DI00375,TR02998,RT001,traffic_congestion,12,medium,2024-03-06 19:58:00,2024-03-06 20:18:00,false,28
DI00376,TR03004,RT002,weather_conditions,18,medium,2024-03-06 19:13:00,2024-03-06 20:38:00,false,28
DI00377,TR03006,RT003,traffic_congestion,7,low,2024-03-06 10:00:00,2024-03-06 10:26:00,false,26
DI00378,TR03015,RT005,traffic_congestion,5,low,2024-03-06 11:11:00,2024-03-06 11:26:00,false,4
DI00379,TR03019,RT006,mechanical_issue,29,high,2024-03-06 14:05:00,2024-03-06 14:44:00,false,24
DI00380,TR03041,RT001,security_check,17,medium,2024-03-07 13:56:00,2024-03-07 14:13:00,false,30
DI00381,TR03045,RT002,operational_handover,11,medium,2024-03-07 06:00:00,2024-03-07 06:14:00,false,23
DI00382,TR03053,RT003,weather_conditions,23,high,2024-03-07 13:56:00,2024-03-07 15:52:00,false,37
DI00383,TR03093,RT002,weather_conditions,19,medium,2024-03-08 11:17:00,2024-03-08 11:47:00,false,36
DI00384,TR03096,RT002,traffic_congestion,11,medium,2024-03-08 19:18:00,2024-03-08 19:48:00,false,27
DI00385,TR03101,RT004,traffic_congestion,22,high,2024-03-08 06:02:00,2024-03-08 06:32:00,false,33
DI00386,TR03102,RT004,traffic_congestion,8,low,2024-03-08 09:20:00,2024-03-08 09:43:00,false,24
DI00387,TR03110,RT006,operational_handover,7,low,2024-03-08 10:01:00,2024-03-08 10:15:00,true,33
DI00388,TR03118,RT008,operational_handover,18,medium,2024-03-08 11:14:00,2024-03-08 11:27:00,false,35
DI00389,TR03126,RT010,road_closure,18,medium,2024-03-08 10:01:00,2024-03-08 10:20:00,false,3
DI00390,TR03134,RT001,traffic_congestion,11,medium,2024-03-09 15:58:00,2024-03-09 16:24:00,false,42
DI00391,TR03135,RT001,passenger_boarding,5,low,2024-03-09 17:56:00,2024-03-09 18:03:00,false,16
DI00392,TR03143,RT003,traffic_congestion,14,medium,2024-03-09 05:56:00,2024-03-09 06:16:00,false,35
DI00393,TR03151,RT004,road_closure,5,low,2024-03-09 18:50:00,2024-03-09 19:20:00,false,26
DI00394,TR03152,RT005,mechanical_issue,46,critical,2024-03-09 06:02:00,2024-03-09 06:27:00,false,6
DI00395,TR03157,RT006,traffic_congestion,5,low,2024-03-09 14:05:00,2024-03-09 14:22:00,false,23
DI00396,TR03168,RT009,mechanical_issue,29,high,2024-03-09 06:04:00,2024-03-09 06:52:00,true,28
DI00397,TR03169,RT009,traffic_congestion,5,low,2024-03-09 11:14:00,2024-03-09 11:28:00,false,45
DI00398,TR03179,RT001,traffic_congestion,18,medium,2024-03-10 14:04:00,2024-03-10 14:17:00,false,39
DI00399,TR03196,RT004,traffic_congestion,16,medium,2024-03-10 15:33:00,2024-03-10 15:44:00,false,30
DI00400,TR03197,RT004,passenger_boarding,5,low,2024-03-10 18:44:00,2024-03-10 18:47:00,false,29
DI00401,TR03198,RT005,road_closure,38,high,2024-03-10 06:03:00,2024-03-10 06:50:00,false,8
DI00402,TR03219,RT010,mechanical_issue,50,critical,2024-03-10 14:04:00,2024-03-10 14:39:00,false,3
DI00403,TR03220,RT010,passenger_boarding,8,low,2024-03-10 18:02:00,2024-03-10 18:07:00,false,4
DI00404,TR03225,RT001,traffic_congestion,5,low,2024-03-11 14:02:00,2024-03-11 14:18:00,false,29
DI00405,TR03234,RT002,traffic_congestion,14,medium,2024-03-11 19:13:00,2024-03-11 19:38:00,false,33
DI00406,TR03235,RT003,operational_handover,5,low,2024-03-11 05:57:00,2024-03-11 06:02:00,false,29
DI00407,TR03237,RT003,mechanical_issue,47,critical,2024-03-11 13:57:00,2024-03-11 15:22:00,false,37
DI00408,TR03242,RT004,security_check,11,medium,2024-03-11 15:34:00,2024-03-11 15:44:00,false,28
DI00409,TR03248,RT006,passenger_boarding,6,low,2024-03-11 10:02:00,2024-03-11 10:11:00,false,25
DI00410,TR03249,RT006,passenger_boarding,5,low,2024-03-11 13:57:00,2024-03-11 14:01:00,true,36
DI00411,TR03259,RT008,weather_conditions,45,critical,2024-03-11 19:15:00,2024-03-11 20:15:00,false,41
DI00412,TR03260,RT009,road_closure,40,high,2024-03-11 05:56:00,2024-03-11 06:44:00,false,34
DI00413,TR03263,RT010,traffic_congestion,11,medium,2024-03-11 05:55:00,2024-03-11 06:10:00,false,3
DI00414,TR03284,RT003,mechanical_issue,22,high,2024-03-12 18:03:00,2024-03-12 19:24:00,false,24
DI00415,TR03293,RT006,traffic_congestion,15,medium,2024-03-12 06:04:00,2024-03-12 06:31:00,false,33
DI00416,TR03307,RT009,weather_conditions,23,high,2024-03-12 11:18:00,2024-03-12 12:17:00,true,24
DI00417,TR03312,RT010,weather_conditions,16,medium,2024-03-12 17:55:00,2024-03-12 19:34:00,false,4
DI00418,TR03323,RT002,weather_conditions,41,critical,2024-03-13 11:13:00,2024-03-13 11:46:00,false,34
DI00419,TR03327,RT003,road_closure,5,low,2024-03-13 06:04:00,2024-03-13 07:01:00,false,24
DI00420,TR03330,RT003,traffic_congestion,10,low,2024-03-13 18:00:00,2024-03-13 18:20:00,false,35
DI00421,TR03335,RT004,passenger_boarding,7,low,2024-03-13 18:40:00,2024-03-13 18:44:00,false,18
DI00422,TR03348,RT008,weather_conditions,25,high,2024-03-13 11:19:00,2024-03-13 11:56:00,false,43
DI00423,TR03352,RT009,weather_conditions,33,high,2024-03-13 06:02:00,2024-03-13 07:14:00,true,25
DI00424,TR03353,RT009,traffic_congestion,14,medium,2024-03-13 11:17:00,2024-03-13 11:33:00,false,37
DI00425,TR03356,RT010,road_closure,8,low,2024-03-13 09:59:00,2024-03-13 10:17:00,false,6
DI00426,TR03362,RT001,mechanical_issue,37,high,2024-03-14 11:57:00,2024-03-14 12:40:00,false,22
DI00427,TR03366,RT001,passenger_boarding,9,low,2024-03-14 20:00:00,2024-03-14 20:09:00,false,19
DI00428,TR03376,RT003,operational_handover,8,low,2024-03-14 17:55:00,2024-03-14 18:00:00,false,21
DI00429,TR03377,RT004,weather_conditions,35,high,2024-03-14 06:04:00,2024-03-14 07:03:00,false,23
DI00430,TR03380,RT004,operational_handover,5,low,2024-03-14 15:32:00,2024-03-14 15:47:00,true,38
DI00431,TR03399,RT009,operational_handover,12,medium,2024-03-14 11:11:00,2024-03-14 11:24:00,false,25
DI00432,TR03421,RT003,operational_handover,5,low,2024-03-15 14:00:00,2024-03-15 14:08:00,false,23
DI00433,TR03423,RT004,passenger_boarding,7,low,2024-03-15 06:00:00,2024-03-15 06:07:00,false,31
DI00434,TR03453,RT001,weather_conditions,54,critical,2024-03-16 09:59:00,2024-03-16 11:35:00,false,26
DI00435,TR03474,RT005,traffic_congestion,5,low,2024-03-16 06:00:00,2024-03-16 06:18:00,false,5
DI00436,TR03475,RT005,weather_conditions,35,high,2024-03-16 11:15:00,2024-03-16 12:55:00,false,3
DI00437,TR03480,RT006,traffic_congestion,21,high,2024-03-16 17:57:00,2024-03-16 18:22:00,false,20
DI00438,TR03500,RT001,operational_handover,8,low,2024-03-17 12:04:00,2024-03-17 12:12:00,false,16
DI00439,TR03503,RT001,traffic_congestion,11,medium,2024-03-17 18:02:00,2024-03-17 18:14:00,false,31
DI00440,TR03513,RT003,weather_conditions,22,high,2024-03-17 13:56:00,2024-03-17 14:50:00,false,22
DI00441,TR03516,RT004,weather_conditions,33,high,2024-03-17 09:19:00,2024-03-17 10:01:00,false,32
DI00442,TR03519,RT004,traffic_congestion,14,medium,2024-03-17 18:42:00,2024-03-17 19:12:00,false,36
DI00443,TR03524,RT006,operational_handover,16,medium,2024-03-17 10:04:00,2024-03-17 10:17:00,false,22
DI00444,TR03536,RT009,operational_handover,5,low,2024-03-17 06:01:00,2024-03-17 06:06:00,true,30
DI00445,TR03551,RT002,security_check,5,low,2024-03-18 05:58:00,2024-03-18 06:23:00,false,24
DI00446,TR03554,RT002,passenger_boarding,5,low,2024-03-18 14:00:00,2024-03-18 14:10:00,false,29
DI00447,TR03564,RT004,operational_handover,6,low,2024-03-18 15:29:00,2024-03-18 15:38:00,false,27
DI00448,TR03565,RT004,operational_handover,15,medium,2024-03-18 18:49:00,2024-03-18 18:56:00,false,31
DI00449,TR03567,RT005,weather_conditions,11,medium,2024-03-18 11:10:00,2024-03-18 12:53:00,false,5
DI00450,TR03571,RT006,weather_conditions,36,high,2024-03-18 13:58:00,2024-03-18 15:08:00,true,17
DI00451,TR03599,RT002,traffic_congestion,9,low,2024-03-19 11:17:00,2024-03-19 11:41:00,false,31
DI00452,TR03606,RT003,road_closure,34,high,2024-03-19 17:59:00,2024-03-19 18:37:00,false,23
DI00453,TR03610,RT004,traffic_congestion,17,medium,2024-03-19 15:31:00,2024-03-19 16:00:00,false,30
DI00454,TR03622,RT008,road_closure,10,low,2024-03-19 06:01:00,2024-03-19 07:01:00,false,32
DI00455,TR03629,RT009,traffic_congestion,17,medium,2024-03-19 11:20:00,2024-03-19 11:35:00,false,29
DI00456,TR03643,RT002,passenger_boarding,5,low,2024-03-20 05:57:00,2024-03-20 06:05:00,false,21
DI00457,TR03650,RT003,weather_conditions,23,high,2024-03-20 09:59:00,2024-03-20 11:38:00,false,36
